Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,J INTELL FUZZY SYST,1064-1246,0.556,0.692,Artificial Intelligence,2011
Journal of Applied Logic,J APPL LOGIC,1570-8683,0.574,Not Available,Artificial Intelligence,2011
JOURNAL OF INTELLIGENT INFORMATION SYSTEMS,J INTELL INF SYST,0925-9902,0.618,0.795,Artificial Intelligence,2011
INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE,INT J PATTERN RECOGN,0218-0014,0.624,0.707,Artificial Intelligence,2011
Journal of Ambient Intelligence and Smart Environments,J AMB INTEL SMART EN,1876-1364,0.630,0.630,Artificial Intelligence,2011
IET Computer Vision,IET COMPUT VIS,1751-9632,0.636,0.697,Artificial Intelligence,2011
Neural Network World,NEURAL NETW WORLD,1210-0552,0.646,0.504,Artificial Intelligence,2011
CONSTRAINTS,CONSTRAINTS,1383-7133,0.659,0.989,Artificial Intelligence,2011
CONNECTION SCIENCE,CONNECT SCI,0954-0091,0.676,0.821,Artificial Intelligence,2011
EXPERT SYSTEMS,EXPERT SYST,0266-4720,0.684,0.774,Artificial Intelligence,2011
NEURAL COMPUTING & APPLICATIONS,NEURAL COMPUT APPL,0941-0643,0.699,0.684,Artificial Intelligence,2011
JOURNAL OF AUTOMATED REASONING,J AUTOM REASONING,0168-7433,0.714,0.838,Artificial Intelligence,2011
COMPUTATIONAL LINGUISTICS,COMPUT LINGUIST,0891-2017,0.721,1.696,Artificial Intelligence,2011
PATTERN ANALYSIS AND APPLICATIONS,PATTERN ANAL APPL,1433-7541,0.739,0.969,Artificial Intelligence,2011
NEURAL PROCESSING LETTERS,NEURAL PROCESS LETT,1370-4621,0.750,1.052,Artificial Intelligence,2011
AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFACTURING,AI EDAM,0890-0604,0.786,0.806,Artificial Intelligence,2011
AI MAGAZINE,AI MAG,0738-4602,0.808,0.777,Artificial Intelligence,2011
JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,J INTELL ROBOT SYST,0921-0296,0.829,0.828,Artificial Intelligence,2011
APPLIED INTELLIGENCE,APPL INTELL,0924-669X,0.849,1.097,Artificial Intelligence,2011
JOURNAL OF INTELLIGENT MANUFACTURING,J INTELL MANUF,0956-5515,0.859,1.414,Artificial Intelligence,2011
Information Technology and Control,INF TECHNOL CONTROL,1392-124X,0.880,Not Available,Artificial Intelligence,2011
COMPUTATIONAL INTELLIGENCE,COMPUT INTELL-US,0824-7935,0.971,0.977,Artificial Intelligence,2011
Cognitive Computation,COGN COMPUT,1866-9956,1.000,1.016,Artificial Intelligence,2011
Genetic Programming and Evolvable Machines,GENET PROGRAM EVOL M,1389-2576,1.000,Not Available,Artificial Intelligence,2011
MACHINE VISION AND APPLICATIONS,MACH VISION APPL,0932-8092,1.009,1.324,Artificial Intelligence,2011
ADAPTIVE BEHAVIOR,ADAPT BEHAV,1059-7123,1.019,1.244,Artificial Intelligence,2011
Journal of Real-Time Image Processing,J REAL-TIME IMAGE PR,1861-8200,1.020,0.844,Artificial Intelligence,2011
PATTERN RECOGNITION LETTERS,PATTERN RECOGN LETT,0167-8655,1.034,1.724,Artificial Intelligence,2011
ROBOTICS AND AUTONOMOUS SYSTEMS,ROBOT AUTON SYST,0921-8890,1.056,1.448,Artificial Intelligence,2011
EVOLUTIONARY COMPUTATION,EVOL COMPUT,1063-6560,1.061,2.421,Artificial Intelligence,2011
Applied Ontology,APPL ONTOL,1570-5838,1.105,Not Available,Artificial Intelligence,2011
JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,J ARTIF INTELL RES,1076-9757,1.143,1.744,Artificial Intelligence,2011
International Journal of Fuzzy Systems,INT J FUZZY SYST,1562-2479,1.157,Not Available,Artificial Intelligence,2011
Cognitive Systems Research,COGN SYST RES,1389-0417,1.173,1.128,Artificial Intelligence,2011
ARTIFICIAL INTELLIGENCE REVIEW,ARTIF INTELL REV,0269-2821,1.213,0.679,Artificial Intelligence,2011
AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,AUTON AGENT MULTI-AG,1387-2532,1.213,1.456,Artificial Intelligence,2011
MECHATRONICS,MECHATRONICS,0957-4158,1.255,1.496,Artificial Intelligence,2011
JOURNAL OF HEURISTICS,J HEURISTICS,1381-1231,1.262,1.371,Artificial Intelligence,2011
ACM Transactions on Autonomous and Adaptive Systems,ACM T AUTON ADAP SYS,1556-4665,1.286,1.645,Artificial Intelligence,2011
Journal of Web Semantics,J WEB SEMANT,1570-8268,1.302,2.507,Artificial Intelligence,2011
COMPUTER SPEECH AND LANGUAGE,COMPUT SPEECH LANG,0885-2308,1.319,1.452,Artificial Intelligence,2011
COMPUTER VISION AND IMAGE UNDERSTANDING,COMPUT VIS IMAGE UND,1077-3142,1.340,2.485,Artificial Intelligence,2011
ARTIFICIAL INTELLIGENCE IN MEDICINE,ARTIF INTELL MED,0933-3657,1.345,1.583,Artificial Intelligence,2011
JOURNAL OF MATHEMATICAL IMAGING AND VISION,J MATH IMAGING VIS,0924-9907,1.391,1.651,Artificial Intelligence,2011
DATA & KNOWLEDGE ENGINEERING,DATA KNOWL ENG,0169-023X,1.422,1.444,Artificial Intelligence,2011
Information Fusion,INFORM FUSION,1566-2535,1.467,2.164,Artificial Intelligence,2011
Fuzzy Optimization and Decision Making,FUZZY OPTIM DECIS MA,1568-4539,1.488,Not Available,Artificial Intelligence,2011
ADVANCED ENGINEERING INFORMATICS,ADV ENG INFORM,1474-0346,1.489,2.041,Artificial Intelligence,2011
AUTONOMOUS ROBOTS,AUTON ROBOT,0929-5593,1.500,1.478,Artificial Intelligence,2011
NETWORK-COMPUTATION IN NEURAL SYSTEMS,NETWORK-COMP NEURAL,0954-898X,1.533,1.698,Artificial Intelligence,2011
DATA MINING AND KNOWLEDGE DISCOVERY,DATA MIN KNOWL DISC,1384-5810,1.545,1.890,Artificial Intelligence,2011
NEUROCOMPUTING,NEUROCOMPUTING,0925-2312,1.580,1.595,Artificial Intelligence,2011
MACHINE LEARNING,MACH LEARN,0885-6125,1.587,2.038,Artificial Intelligence,2011
IEEE Transactions on Computational Intelligence and AI in Games,IEEE T COMP INTEL AI,1943-068X,1.617,1.617,Artificial Intelligence,2011
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,INT J INTELL SYST,0884-8173,1.653,1.478,Artificial Intelligence,2011
IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,IEEE T KNOWL DATA EN,1041-4347,1.657,2.084,Artificial Intelligence,2011
ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,ENG APPL ARTIF INTEL,0952-1976,1.665,1.844,Artificial Intelligence,2011
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,1.687,2.331,Artificial Intelligence,2011
IMAGE AND VISION COMPUTING,IMAGE VISION COMPUT,0262-8856,1.723,1.743,Artificial Intelligence,2011
INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,INT J UNCERTAIN FUZZ,0218-4885,1.781,1.341,Artificial Intelligence,2011
SOFT COMPUTING,SOFT COMPUT,1432-7643,1.880,1.464,Artificial Intelligence,2011
NEURAL COMPUTATION,NEURAL COMPUT,0899-7667,1.884,2.521,Artificial Intelligence,2011
CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,CHEMOMETR INTELL LAB,0169-7439,1.920,2.295,Artificial Intelligence,2011
INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,INT J APPROX REASON,0888-613X,1.948,2.155,Artificial Intelligence,2011
JOURNAL OF CHEMOMETRICS,J CHEMOMETR,0886-9383,1.952,1.976,Artificial Intelligence,2011
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,IEEE T SYST MAN CY C,1094-6977,2.009,2.397,Artificial Intelligence,2011
IEEE INTELLIGENT SYSTEMS,IEEE INTELL SYST,1541-1672,2.154,2.316,Artificial Intelligence,2011
NEURAL NETWORKS,NEURAL NETWORKS,0893-6080,2.182,2.477,Artificial Intelligence,2011
EXPERT SYSTEMS WITH APPLICATIONS,EXPERT SYST APPL,0957-4174,2.203,2.455,Artificial Intelligence,2011
KNOWLEDGE AND INFORMATION SYSTEMS,KNOWL INF SYST,0219-1377,2.225,2.151,Artificial Intelligence,2011
ARTIFICIAL INTELLIGENCE,ARTIF INTELL,0004-3702,2.252,2.362,Artificial Intelligence,2011
ARTIFICIAL LIFE,ARTIF LIFE,1064-5462,2.282,1.664,Artificial Intelligence,2011
PATTERN RECOGNITION,PATTERN RECOGN,0031-3203,2.292,3.172,Artificial Intelligence,2011
International Journal on Semantic Web and Information Systems,INT J SEMANT WEB INF,1552-6283,2.308,1.750,Artificial Intelligence,2011
IEEE Transactions on Autonomous Mental Development,IEEE T AUTON MENT DE,1943-0604,2.310,2.310,Artificial Intelligence,2011
KNOWLEDGE-BASED SYSTEMS,KNOWL-BASED SYST,0950-7051,2.422,1.967,Artificial Intelligence,2011
JOURNAL OF MACHINE LEARNING RESEARCH,J MACH LEARN RES,1532-4435,2.561,4.040,Artificial Intelligence,2011
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,2.612,2.860,Artificial Intelligence,2011
IEEE TRANSACTIONS ON NEURAL NETWORKS,IEEE T NEURAL NETWOR,1045-9227,2.952,3.370,Artificial Intelligence,2011
IEEE TRANSACTIONS ON IMAGE PROCESSING,IEEE T IMAGE PROCESS,1057-7149,3.042,3.770,Artificial Intelligence,2011
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,IEEE T SYST MAN CY B,1083-4419,3.080,3.337,Artificial Intelligence,2011
IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,IEEE T EVOLUT COMPUT,1089-778X,3.341,4.736,Artificial Intelligence,2011
IEEE Computational Intelligence Magazine,IEEE COMPUT INTELL M,1556-603X,3.368,2.971,Artificial Intelligence,2011
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,3.451,2.163,Artificial Intelligence,2011
INTERNATIONAL JOURNAL OF COMPUTER VISION,INT J COMPUT VISION,0920-5691,3.741,5.428,Artificial Intelligence,2011
IEEE TRANSACTIONS ON FUZZY SYSTEMS,IEEE T FUZZY SYST,1063-6706,4.260,4.196,Artificial Intelligence,2011
International Journal of Neural Systems,INT J NEURAL SYST,0129-0657,4.284,2.574,Artificial Intelligence,2011
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,4.424,4.512,Artificial Intelligence,2011
SIAM Journal on Imaging Sciences,SIAM J IMAGING SCI,1936-4954,4.656,5.045,Artificial Intelligence,2011
IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,IEEE T PATTERN ANAL,0162-8828,4.908,6.085,Artificial Intelligence,2011
