Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
JOURNAL OF MULTIPLE-VALUED LOGIC AND SOFT COMPUTING,J MULT-VALUED LOG S,1542-3980,0.407,Not Available,Artificial Intelligence,2007
EXPERT SYSTEMS,EXPERT SYST,0266-4720,0.413,0.684,Artificial Intelligence,2007
JOURNAL OF INTELLIGENT MANUFACTURING,J INTELL MANUF,0956-5515,0.419,0.785,Artificial Intelligence,2007
MINDS AND MACHINES,MIND MACH,0924-6495,0.429,0.746,Artificial Intelligence,2007
Intelligent Data Analysis,INTELL DATA ANAL,1088-467X,0.446,Not Available,Artificial Intelligence,2007
JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,J INTELL ROBOT SYST,0921-0296,0.459,0.497,Artificial Intelligence,2007
International Journal of Neural Systems,INT J NEURAL SYST,0129-0657,0.488,Not Available,Artificial Intelligence,2007
APPLIED INTELLIGENCE,APPL INTELL,0924-669X,0.500,0.696,Artificial Intelligence,2007
JOURNAL OF EXPERIMENTAL & THEORETICAL ARTIFICIAL INTELLIGENCE,J EXP THEOR ARTIF IN,0952-813X,0.500,0.505,Artificial Intelligence,2007
PATTERN ANALYSIS AND APPLICATIONS,PATTERN ANAL APPL,1433-7541,0.515,0.922,Artificial Intelligence,2007
KNOWLEDGE-BASED SYSTEMS,KNOWL-BASED SYST,0950-7051,0.574,0.716,Artificial Intelligence,2007
NEURAL PROCESSING LETTERS,NEURAL PROCESS LETT,1370-4621,0.580,0.886,Artificial Intelligence,2007
AI COMMUNICATIONS,AI COMMUN,0921-7126,0.585,0.891,Artificial Intelligence,2007
ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE,ANN MATH ARTIF INTEL,1012-2443,0.588,0.939,Artificial Intelligence,2007
SOFT COMPUTING,SOFT COMPUT,1432-7643,0.607,0.564,Artificial Intelligence,2007
NEURAL COMPUTING & APPLICATIONS,NEURAL COMPUT APPL,0941-0643,0.627,0.701,Artificial Intelligence,2007
ROBOTICS AND AUTONOMOUS SYSTEMS,ROBOT AUTON SYST,0921-8890,0.633,1.165,Artificial Intelligence,2007
ARTIFICIAL INTELLIGENCE REVIEW,ARTIF INTELL REV,0269-2821,0.634,1.048,Artificial Intelligence,2007
JOURNAL OF HEURISTICS,J HEURISTICS,1381-1231,0.644,1.384,Artificial Intelligence,2007
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,INT J INTELL SYST,0884-8173,0.667,0.867,Artificial Intelligence,2007
MACHINE VISION AND APPLICATIONS,MACH VISION APPL,0932-8092,0.682,0.818,Artificial Intelligence,2007
INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY & DECISION MAKING,INT J INF TECH DECIS,0219-6220,0.718,Not Available,Artificial Intelligence,2007
APPLIED ARTIFICIAL INTELLIGENCE,APPL ARTIF INTELL,0883-9514,0.753,0.755,Artificial Intelligence,2007
ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,ENG APPL ARTIF INTEL,0952-1976,0.762,1.096,Artificial Intelligence,2007
JOURNAL OF INTELLIGENT INFORMATION SYSTEMS,J INTELL INF SYST,0925-9902,0.796,1.246,Artificial Intelligence,2007
MECHATRONICS,MECHATRONICS,0957-4158,0.803,0.881,Artificial Intelligence,2007
JOURNAL OF AUTOMATED REASONING,J AUTOM REASONING,0168-7433,0.833,1.053,Artificial Intelligence,2007
KNOWLEDGE AND INFORMATION SYSTEMS,KNOWL INF SYST,0219-1377,0.844,Not Available,Artificial Intelligence,2007
PATTERN RECOGNITION LETTERS,PATTERN RECOGN LETT,0167-8655,0.853,1.255,Artificial Intelligence,2007
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,IEEE T SYST MAN CY C,1094-6977,0.864,1.293,Artificial Intelligence,2007
NEUROCOMPUTING,NEUROCOMPUTING,0925-2312,0.865,0.914,Artificial Intelligence,2007
CONSTRAINTS,CONSTRAINTS,1383-7133,0.969,Not Available,Artificial Intelligence,2007
ADAPTIVE BEHAVIOR,ADAPT BEHAV,1059-7123,1.024,1.500,Artificial Intelligence,2007
IMAGE AND VISION COMPUTING,IMAGE VISION COMPUT,0262-8856,1.027,1.659,Artificial Intelligence,2007
COMPUTER SPEECH AND LANGUAGE,COMPUT SPEECH LANG,0885-2308,1.094,1.272,Artificial Intelligence,2007
JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,J ARTIF INTELL RES,1076-9757,1.107,2.500,Artificial Intelligence,2007
Cognitive Systems Research,COGN SYST RES,1389-0417,1.111,Not Available,Artificial Intelligence,2007
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,1.119,1.725,Artificial Intelligence,2007
DATA & KNOWLEDGE ENGINEERING,DATA KNOWL ENG,0169-023X,1.144,1.232,Artificial Intelligence,2007
ADVANCED ENGINEERING INFORMATICS,ADV ENG INFORM,1474-0346,1.172,1.464,Artificial Intelligence,2007
EXPERT SYSTEMS WITH APPLICATIONS,EXPERT SYST APPL,0957-4174,1.177,1.412,Artificial Intelligence,2007
INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,INT J APPROX REASON,0888-613X,1.220,1.446,Artificial Intelligence,2007
JOURNAL OF MATHEMATICAL IMAGING AND VISION,J MATH IMAGING VIS,0924-9907,1.220,1.946,Artificial Intelligence,2007
IEEE Computational Intelligence Magazine,IEEE COMPUT INTELL M,1556-603X,1.286,1.619,Artificial Intelligence,2007
AI MAGAZINE,AI MAG,0738-4602,1.304,1.529,Artificial Intelligence,2007
KNOWLEDGE ENGINEERING REVIEW,KNOWL ENG REV,0269-8889,1.312,2.071,Artificial Intelligence,2007
AUTONOMOUS AGENTS AND MULTI-AGENT SYSTEMS,AUTON AGENT MULTI-AG,1387-2532,1.340,2.010,Artificial Intelligence,2007
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,IEEE T SYST MAN CY B,1083-4419,1.353,1.905,Artificial Intelligence,2007
JOURNAL OF CHEMOMETRICS,J CHEMOMETR,0886-9383,1.367,2.500,Artificial Intelligence,2007
NETWORK-COMPUTATION IN NEURAL SYSTEMS,NETWORK-COMP NEURAL,0954-898X,1.385,2.283,Artificial Intelligence,2007
AUTONOMOUS ROBOTS,AUTON ROBOT,0929-5593,1.413,2.382,Artificial Intelligence,2007
COMPUTER VISION AND IMAGE UNDERSTANDING,COMPUT VIS IMAGE UND,1077-3142,1.417,1.915,Artificial Intelligence,2007
IEEE INTELLIGENT SYSTEMS,IEEE INTELL SYST,1541-1672,1.438,2.278,Artificial Intelligence,2007
CONNECTION SCIENCE,CONNECT SCI,0954-0091,1.500,1.479,Artificial Intelligence,2007
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,1.537,Not Available,Artificial Intelligence,2007
International Journal of Innovative Computing Information and Control,INT J INNOV COMPUT I,1349-4198,1.537,1.537,Artificial Intelligence,2007
EVOLUTIONARY COMPUTATION,EVOL COMPUT,1063-6560,1.575,2.946,Artificial Intelligence,2007
ARTIFICIAL LIFE,ARTIF LIFE,1064-5462,1.644,2.496,Artificial Intelligence,2007
MACHINE LEARNING,MACH LEARN,0885-6125,1.742,4.513,Artificial Intelligence,2007
ARTIFICIAL INTELLIGENCE IN MEDICINE,ARTIF INTELL MED,0933-3657,1.825,2.209,Artificial Intelligence,2007
IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,IEEE T KNOWL DATA EN,1041-4347,1.896,2.291,Artificial Intelligence,2007
NEURAL NETWORKS,NEURAL NETWORKS,0893-6080,1.951,2.618,Artificial Intelligence,2007
COMPUTATIONAL INTELLIGENCE,COMPUT INTELL,0824-7935,1.972,1.611,Artificial Intelligence,2007
PATTERN RECOGNITION,PATTERN RECOGN,0031-3203,2.019,2.575,Artificial Intelligence,2007
CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,CHEMOMETR INTELL LAB,0169-7439,2.063,2.444,Artificial Intelligence,2007
IEEE TRANSACTIONS ON FUZZY SYSTEMS,IEEE T FUZZY SYST,1063-6706,2.137,3.132,Artificial Intelligence,2007
REAL-TIME IMAGING,REAL-TIME IMAGING,1077-2014,2.270,1.287,Artificial Intelligence,2007
NEURAL COMPUTATION,NEURAL COMPUT,0899-7667,2.335,3.054,Artificial Intelligence,2007
COMPUTATIONAL LINGUISTICS,COMPUT LINGUIST,0891-2017,2.367,3.333,Artificial Intelligence,2007
DATA MINING AND KNOWLEDGE DISCOVERY,DATA MIN KNOWL DISC,1384-5810,2.420,3.363,Artificial Intelligence,2007
IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,IEEE T EVOLUT COMPUT,1089-778X,2.426,6.033,Artificial Intelligence,2007
IEEE TRANSACTIONS ON IMAGE PROCESSING,IEEE T IMAGE PROCESS,1057-7149,2.462,3.543,Artificial Intelligence,2007
JOURNAL OF MACHINE LEARNING RESEARCH,J MACH LEARN RES,1532-4435,2.682,4.637,Artificial Intelligence,2007
IEEE TRANSACTIONS ON NEURAL NETWORKS,IEEE T NEURAL NETWOR,1045-9227,2.769,3.442,Artificial Intelligence,2007
ARTIFICIAL INTELLIGENCE,ARTIF INTELL,0004-3702,3.008,4.112,Artificial Intelligence,2007
INTERNATIONAL JOURNAL OF COMPUTER VISION,INT J COMPUT VISION,0920-5691,3.381,5.697,Artificial Intelligence,2007
Journal of Web Semantics,J WEB SEMANT,1570-8268,3.410,Not Available,Artificial Intelligence,2007
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,3.505,4.150,Artificial Intelligence,2007
IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,IEEE T PATTERN ANAL,0162-8828,3.579,5.582,Artificial Intelligence,2007
COGNITIVE BRAIN RESEARCH,COGNITIVE BRAIN RES,0926-6410,3.769,3.855,Artificial Intelligence,2007
IET Computer Vision,IET COMPUT VIS,1751-9632,Not Available,0.000,Artificial Intelligence,2007
