Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
MECHATRONICS,MECHATRONICS,0957-4158,0.304,Not Available,Artificial Intelligence,1997
PATTERN RECOGNITION LETTERS,PATTERN RECOGN LETT,0167-8655,0.304,Not Available,Artificial Intelligence,1997
NEURAL COMPUTING & APPLICATIONS,NEURAL COMPUT APPL,0941-0643,0.286,Not Available,Artificial Intelligence,1997
JOURNAL OF EXPERIMENTAL & THEORETICAL ARTIFICIAL INTELLIGENCE,J EXP THEOR ARTIF IN,0952-813X,0.273,Not Available,Artificial Intelligence,1997
APPLIED INTELLIGENCE,APPL INTELL,0924-669X,0.268,Not Available,Artificial Intelligence,1997
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,0.264,Not Available,Artificial Intelligence,1997
INTERNATIONAL JOURNAL OF EXPERT SYSTEMS,INT J EXPERT SYST,0894-9077,0.243,Not Available,Artificial Intelligence,1997
NEURAL PROCESSING LETTERS,NEURAL PROCESS LETT,1370-4621,0.213,Not Available,Artificial Intelligence,1997
ARTIFICIAL INTELLIGENCE IN ENGINEERING,ARTIF INTELL ENG,0954-1810,0.208,Not Available,Artificial Intelligence,1997
ENGINEERING INTELLIGENT SYSTEMS FOR ELECTRICAL ENGINEERING AND COMMUNICATIONS,ENG INTELL SYST ELEC,0969-1170,0.205,Not Available,Artificial Intelligence,1997
JOURNAL OF INTELLIGENT MANUFACTURING,J INTELL MANUF,0956-5515,0.200,Not Available,Artificial Intelligence,1997
JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,J INTELL ROBOT SYST,0921-0296,0.198,Not Available,Artificial Intelligence,1997
ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,ENG APPL ARTIF INTEL,0952-1976,0.190,Not Available,Artificial Intelligence,1997
AI COMMUNICATIONS,AI COMMUN,0921-7126,0.189,Not Available,Artificial Intelligence,1997
KNOWLEDGE-BASED SYSTEMS,KNOWL-BASED SYST,0950-7051,0.187,Not Available,Artificial Intelligence,1997
INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,INT J UNCERTAIN FUZZ,0218-4885,0.182,Not Available,Artificial Intelligence,1997
INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE,INT J PATTERN RECOGN,0218-0014,0.143,Not Available,Artificial Intelligence,1997
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,0.091,Not Available,Artificial Intelligence,1997
INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,INT J SOFTW ENG KNOW,0218-1940,0.091,Not Available,Artificial Intelligence,1997
AVTOMATIKA I VYCHISLITELNAYA TEKHNIKA,AVTOM VYCHISL TEKH+,0132-4160,0.079,Not Available,Artificial Intelligence,1997
ARTIFICIAL INTELLIGENCE REVIEW,ARTIF INTELL REV,0269-2821,0.058,Not Available,Artificial Intelligence,1997
COMPUTERS AND ARTIFICIAL INTELLIGENCE,COMPUT ARTIF INTELL,0232-0274,0.048,Not Available,Artificial Intelligence,1997
JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,J INTELL FUZZY SYST,1064-1246,0.039,Not Available,Artificial Intelligence,1997
EXPERT SYSTEMS,EXPERT SYST,0266-4720,0.030,Not Available,Artificial Intelligence,1997
DATA & KNOWLEDGE ENGINEERING,DATA KNOWL ENG,0169-023X,0.000,Not Available,Artificial Intelligence,1997
JOURNAL OF COMPUTER AND SYSTEMS SCIENCES INTERNATIONAL,J COMPUT SYS SC INT+,1064-2307,0.000,Not Available,Artificial Intelligence,1997
