Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
COGNITIVE BRAIN RESEARCH,COGNITIVE BRAIN RES,0926-6410,2.733,Not Available,Artificial Intelligence,2000
NEURAL COMPUTATION,NEURAL COMPUT,0899-7667,2.702,Not Available,Artificial Intelligence,2000
ARTIFICIAL LIFE,ARTIF LIFE,1064-5462,2.541,Not Available,Artificial Intelligence,2000
IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,IEEE T PATTERN ANAL,0162-8828,2.094,Not Available,Artificial Intelligence,2000
ARTIFICIAL INTELLIGENCE,ARTIF INTELL,0004-3702,2.029,Not Available,Artificial Intelligence,2000
DATA MINING AND KNOWLEDGE DISCOVERY,DATA MIN KNOWL DISC,1384-5810,1.931,Not Available,Artificial Intelligence,2000
IEEE TRANSACTIONS ON FUZZY SYSTEMS,IEEE T FUZZY SYST,1063-6706,1.873,Not Available,Artificial Intelligence,2000
INTERNATIONAL JOURNAL OF COMPUTER VISION,INT J COMPUT VISION,0920-5691,1.835,Not Available,Artificial Intelligence,2000
ARTIFICIAL INTELLIGENCE IN MEDICINE,ARTIF INTELL MED,0933-3657,1.793,Not Available,Artificial Intelligence,2000
CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,CHEMOMETR INTELL LAB,0169-7439,1.462,Not Available,Artificial Intelligence,2000
AI MAGAZINE,AI MAG,0738-4602,1.447,Not Available,Artificial Intelligence,2000
MACHINE LEARNING,MACH LEARN,0885-6125,1.447,Not Available,Artificial Intelligence,2000
NEURAL NETWORKS,NEURAL NETWORKS,0893-6080,1.221,Not Available,Artificial Intelligence,2000
IEEE TRANSACTIONS ON NEURAL NETWORKS,IEEE T NEURAL NETWOR,1045-9227,1.096,Not Available,Artificial Intelligence,2000
COMPUTATIONAL INTELLIGENCE,COMPUT INTELL,0824-7935,1.091,Not Available,Artificial Intelligence,2000
PATTERN RECOGNITION,PATTERN RECOGN,0031-3203,1.077,Not Available,Artificial Intelligence,2000
JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,J ARTIF INTELL RES,1076-9757,1.064,Not Available,Artificial Intelligence,2000
KNOWLEDGE ENGINEERING REVIEW,KNOWL ENG REV,0269-8889,1.025,Not Available,Artificial Intelligence,2000
APPLIED ARTIFICIAL INTELLIGENCE,APPL ARTIF INTELL,0883-9514,1.017,Not Available,Artificial Intelligence,2000
IEEE INTELLIGENT SYSTEMS & THEIR APPLICATIONS,IEEE INTELL SYST APP,1094-7167,1.000,Not Available,Artificial Intelligence,2000
IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING,IEEE T KNOWL DATA EN,1041-4347,1.000,Not Available,Artificial Intelligence,2000
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND RE,IEEE T SYST MAN CY C,1094-6977,0.957,Not Available,Artificial Intelligence,2000
NETWORK-COMPUTATION IN NEURAL SYSTEMS,NETWORK-COMP NEURAL,0954-898X,0.836,Not Available,Artificial Intelligence,2000
CONNECTION SCIENCE,CONNECT SCI,0954-0091,0.818,Not Available,Artificial Intelligence,2000
PATTERN ANALYSIS AND APPLICATIONS,PATTERN ANAL APPL,1433-7541,0.755,Not Available,Artificial Intelligence,2000
JOURNAL OF AUTOMATED REASONING,J AUTOM REASONING,0168-7433,0.741,Not Available,Artificial Intelligence,2000
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,IEEE T SYST MAN CY B,1083-4419,0.720,Not Available,Artificial Intelligence,2000
AI COMMUNICATIONS,AI COMMUN,0921-7126,0.697,Not Available,Artificial Intelligence,2000
IMAGE AND VISION COMPUTING,IMAGE VISION COMPUT,0262-8856,0.684,Not Available,Artificial Intelligence,2000
AUTONOMOUS ROBOTS,AUTON ROBOT,0929-5593,0.672,Not Available,Artificial Intelligence,2000
ANNALS OF MATHEMATICS AND ARTIFICIAL INTELLIGENCE,ANN MATH ARTIF INTEL,1012-2443,0.671,Not Available,Artificial Intelligence,2000
COMPUTER SPEECH AND LANGUAGE,COMPUT SPEECH LANG,0885-2308,0.659,Not Available,Artificial Intelligence,2000
JOURNAL OF HEURISTICS,J HEURISTICS,1381-1231,0.650,Not Available,Artificial Intelligence,2000
NEUROCOMPUTING,NEUROCOMPUTING,0925-2312,0.636,Not Available,Artificial Intelligence,2000
DATA & KNOWLEDGE ENGINEERING,DATA KNOWL ENG,0169-023X,0.582,Not Available,Artificial Intelligence,2000
JOURNAL OF INTELLIGENT INFORMATION SYSTEMS,J INTELL INF SYST,0925-9902,0.575,Not Available,Artificial Intelligence,2000
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,0.543,Not Available,Artificial Intelligence,2000
AI APPLICATIONS,AI APPLICATIONS,1051-8266,0.500,Not Available,Artificial Intelligence,2000
JOURNAL OF MATHEMATICAL IMAGING AND VISION,J MATH IMAGING VIS,0924-9907,0.492,Not Available,Artificial Intelligence,2000
INTERNATIONAL JOURNAL OF INTELLIGENT SYSTEMS,INT J INTELL SYST,0884-8173,0.450,Not Available,Artificial Intelligence,2000
APPLIED INTELLIGENCE,APPL INTELL,0924-669X,0.420,Not Available,Artificial Intelligence,2000
INTERNATIONAL JOURNAL OF APPROXIMATE REASONING,INT J APPROX REASON,0888-613X,0.417,Not Available,Artificial Intelligence,2000
ROBOTICS AND AUTONOMOUS SYSTEMS,ROBOT AUTON SYST,0921-8890,0.415,Not Available,Artificial Intelligence,2000
ARTIFICIAL INTELLIGENCE IN ENGINEERING,ARTIF INTELL ENG,0954-1810,0.408,Not Available,Artificial Intelligence,2000
EXPERT SYSTEMS WITH APPLICATIONS,EXPERT SYST APPL,0957-4174,0.405,Not Available,Artificial Intelligence,2000
MECHATRONICS,MECHATRONICS,0957-4158,0.383,Not Available,Artificial Intelligence,2000
KNOWLEDGE-BASED SYSTEMS,KNOWL-BASED SYST,0950-7051,0.375,Not Available,Artificial Intelligence,2000
NEURAL PROCESSING LETTERS,NEURAL PROCESS LETT,1370-4621,0.365,Not Available,Artificial Intelligence,2000
MACHINE VISION AND APPLICATIONS,MACH VISION APPL,0932-8092,0.355,Not Available,Artificial Intelligence,2000
PATTERN RECOGNITION LETTERS,PATTERN RECOGN LETT,0167-8655,0.346,Not Available,Artificial Intelligence,2000
INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,INT J SOFTW ENG KNOW,0218-1940,0.317,Not Available,Artificial Intelligence,2000
INTERNATIONAL JOURNAL OF PATTERN RECOGNITION AND ARTIFICIAL INTELLIGENCE,INT J PATTERN RECOGN,0218-0014,0.310,Not Available,Artificial Intelligence,2000
NEURAL COMPUTING & APPLICATIONS,NEURAL COMPUT APPL,0941-0643,0.309,Not Available,Artificial Intelligence,2000
REAL-TIME IMAGING,REAL-TIME IMAGING,1077-2014,0.303,Not Available,Artificial Intelligence,2000
JOURNAL OF INTELLIGENT MANUFACTURING,J INTELL MANUF,0956-5515,0.265,Not Available,Artificial Intelligence,2000
LECTURE NOTES IN ARTIFICIAL INTELLIGENCE,LECT NOTES ARTIF INT,0302-9743,0.253,Not Available,Artificial Intelligence,2000
ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,ENG APPL ARTIF INTEL,0952-1976,0.231,Not Available,Artificial Intelligence,2000
COMPUTERS AND ARTIFICIAL INTELLIGENCE,COMPUT ARTIF INTELL,0232-0274,0.226,Not Available,Artificial Intelligence,2000
ARTIFICIAL INTELLIGENCE REVIEW,ARTIF INTELL REV,0269-2821,0.222,Not Available,Artificial Intelligence,2000
MINDS AND MACHINES,MIND MACH,0924-6495,0.219,Not Available,Artificial Intelligence,2000
EXPERT SYSTEMS,EXPERT SYST,0266-4720,0.176,Not Available,Artificial Intelligence,2000
AI EDAM-ARTIFICIAL INTELLIGENCE FOR ENGINEERING DESIGN ANALYSIS AND MANUFAC,AI EDAM,0890-0604,0.171,Not Available,Artificial Intelligence,2000
ENGINEERING INTELLIGENT SYSTEMS FOR ELECTRICAL ENGINEERING AND COMMUNICATIO,ENG INTELL SYST ELEC,0969-1170,0.164,Not Available,Artificial Intelligence,2000
INTELLIGENT AUTOMATION AND SOFT COMPUTING,INTELL AUTOM SOFT CO,1079-8587,0.163,Not Available,Artificial Intelligence,2000
INTERNATIONAL JOURNAL OF UNCERTAINTY FUZZINESS AND KNOWLEDGE-BASED SYSTEMS,INT J UNCERTAIN FUZZ,0218-4885,0.145,Not Available,Artificial Intelligence,2000
