Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
INTERNATIONAL JOURNAL OF MEDICAL INFORMATICS,INT J MED INFORM,1386-5056,2.061,2.700,Information Systems,2012
ANNUAL REVIEW OF INFORMATION SCIENCE AND TECHNOLOGY,ANNU REV INFORM SCI,0066-4200,2.174,2.590,Information Systems,2012
DECISION SUPPORT SYSTEMS,DECIS SUPPORT SYST,0167-9236,2.201,3.037,Information Systems,2012
JOURNAL OF THE ACM,J ACM,0004-5411,2.370,2.733,Information Systems,2012
IEEE TRANSACTIONS ON MOBILE COMPUTING,IEEE T MOBILE COMPUT,1536-1233,2.395,3.071,Information Systems,2012
IEEE Transactions on Services Computing,IEEE T SERV COMPUT,1939-1374,2.460,Not Available,Information Systems,2012
IEEE TRANSACTIONS ON INFORMATION THEORY,IEEE T INFORM THEORY,0018-9448,2.621,3.069,Information Systems,2012
IEEE NETWORK,IEEE NETWORK,0890-8044,2.853,2.642,Information Systems,2012
DATA MINING AND KNOWLEDGE DISCOVERY,DATA MIN KNOWL DISC,1384-5810,2.877,2.643,Information Systems,2012
JOURNAL OF INFORMATION TECHNOLOGY,J INF TECHNOL,0268-3962,3.532,3.801,Information Systems,2012
JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,1067-5027,3.571,3.959,Information Systems,2012
Journal of Cheminformatics,J CHEMINFORMATICS,1758-2946,3.590,3.671,Information Systems,2012
INFORMATION SCIENCES,INFORM SCIENCES,0020-0255,3.643,3.676,Information Systems,2012
IEEE WIRELESS COMMUNICATIONS,IEEE WIREL COMMUN,1536-1284,3.740,3.248,Information Systems,2012
Journal of Chemical Information and Modeling,J CHEM INF MODEL,1549-9596,4.304,4.067,Information Systems,2012
MIS QUARTERLY,MIS QUART,0276-7783,4.659,7.474,Information Systems,2012
IEEE Communications Surveys and Tutorials,IEEE COMMUN SURV TUT,1553-877X,4.818,6.348,Information Systems,2012
Enterprise Information Systems,ENTERP INF SYST-UK,1751-7575,9.256,4.771,Information Systems,2012
