Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
Digital Investigation,DIGIT INVEST,1742-2876,0.986,1.171,Interdisciplinary Applications,2013
COMPUTERS & ELECTRICAL ENGINEERING,COMPUT ELECTR ENG,0045-7906,0.992,1.008,Interdisciplinary Applications,2013
INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,INT J COMPUT INTEG M,0951-192X,1.019,1.143,Interdisciplinary Applications,2013
JOURNAL OF COMBINATORIAL OPTIMIZATION,J COMB OPTIM,1382-6905,1.043,0.865,Interdisciplinary Applications,2013
SIMULATION MODELLING PRACTICE AND THEORY,SIMUL MODEL PRACT TH,1569-190X,1.050,1.169,Interdisciplinary Applications,2013
ENGINEERING WITH COMPUTERS,ENG COMPUT-GERMANY,0177-0667,1.088,0.832,Interdisciplinary Applications,2013
COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,COMPUT METH PROG BIO,0169-2607,1.093,1.483,Interdisciplinary Applications,2013
INFORMS JOURNAL ON COMPUTING,INFORMS J COMPUT,1091-9856,1.120,1.722,Interdisciplinary Applications,2013
INTERNATIONAL JOURNAL OF MODERN PHYSICS C,INT J MOD PHYS C,0129-1831,1.125,0.949,Interdisciplinary Applications,2013
COMPUTATIONAL STATISTICS & DATA ANALYSIS,COMPUT STAT DATA AN,0167-9473,1.151,1.435,Interdisciplinary Applications,2013
IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS,IEEE T COMPUT AID D,0278-0070,1.203,1.440,Interdisciplinary Applications,2013
ENGINEERING COMPUTATIONS,ENG COMPUTATION,0264-4401,1.206,1.574,Interdisciplinary Applications,2013
IEEE Transactions on Learning Technologies,IEEE T LEARN TECHNOL,1939-1382,1.220,1.383,Interdisciplinary Applications,2013
COMPUTING IN SCIENCE & ENGINEERING,COMPUT SCI ENG,1521-9615,1.248,1.418,Interdisciplinary Applications,2013
Electronic Commerce Research and Applications,ELECTRON COMMER R A,1567-4223,1.304,1.990,Interdisciplinary Applications,2013
SOFT COMPUTING,SOFT COMPUT,1432-7643,1.304,1.492,Interdisciplinary Applications,2013
INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS,INT J NUMER METH FL,0271-2091,1.329,1.345,Interdisciplinary Applications,2013
JOURNAL OF HYDROINFORMATICS,J HYDROINFORM,1464-7141,1.336,1.736,Interdisciplinary Applications,2013
INDUSTRIAL MANAGEMENT & DATA SYSTEMS,IND MANAGE DATA SYST,0263-5577,1.345,1.504,Interdisciplinary Applications,2013
JOURNAL OF COMPUTING IN CIVIL ENGINEERING,J COMPUT CIVIL ENG,0887-3801,1.385,1.504,Interdisciplinary Applications,2013
ADVANCES IN ENGINEERING SOFTWARE,ADV ENG SOFTW,0965-9978,1.422,1.523,Interdisciplinary Applications,2013
COMPUTERS IN INDUSTRY,COMPUT IND,0166-3615,1.457,2.028,Interdisciplinary Applications,2013
COMPUTATIONAL LINGUISTICS,COMPUT LINGUIST,0891-2017,1.468,1.850,Interdisciplinary Applications,2013
COMPUTERS IN BIOLOGY AND MEDICINE,COMPUT BIOL MED,0010-4825,1.475,1.547,Interdisciplinary Applications,2013
Computer Supported Cooperative Work-The Journal of Collaborative Computing,COMPUT SUPP COOP W J,0925-9724,1.485,1.763,Interdisciplinary Applications,2013
COMPUTERS AND ELECTRONICS IN AGRICULTURE,COMPUT ELECTRON AGR,0168-1699,1.486,2.066,Interdisciplinary Applications,2013
MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,MED BIOL ENG COMPUT,0140-0118,1.500,1.879,Interdisciplinary Applications,2013
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,IEEE T SYST MAN CY C,1094-6977,1.526,2.428,Interdisciplinary Applications,2013
COMPUTERS & FLUIDS,COMPUT FLUIDS,0045-7930,1.532,1.895,Interdisciplinary Applications,2013
IEEE-ACM Transactions on Computational Biology and Bioinformatics,IEEE ACM T COMPUT BI,1545-5963,1.536,1.497,Interdisciplinary Applications,2013
SOCIAL SCIENCE COMPUTER REVIEW,SOC SCI COMPUT REV,0894-4393,1.542,1.686,Interdisciplinary Applications,2013
SPEECH COMMUNICATION,SPEECH COMMUN,0167-6393,1.548,1.794,Interdisciplinary Applications,2013
COMPUTERS & GEOSCIENCES,COMPUT GEOSCI-UK,0098-3004,1.562,1.952,Interdisciplinary Applications,2013
Journal of Computational Science,J COMPUT SCI-NETH,1877-7503,1.567,1.610,Interdisciplinary Applications,2013
COMPUTATIONAL BIOLOGY AND CHEMISTRY,COMPUT BIOL CHEM,1476-9271,1.595,1.592,Interdisciplinary Applications,2013
COMPUTATIONAL GEOSCIENCES,COMPUTAT GEOSCI,1420-0597,1.612,1.802,Interdisciplinary Applications,2013
INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,INT J HIGH PERFORM C,1094-3420,1.625,1.515,Interdisciplinary Applications,2013
COMPUTERS AND GEOTECHNICS,COMPUT GEOTECH,0266-352X,1.647,1.927,Interdisciplinary Applications,2013
JOURNAL OF COMPUTATIONAL BIOLOGY,J COMPUT BIOL,1066-5277,1.670,1.575,Interdisciplinary Applications,2013
COMPUTERS & INDUSTRIAL ENGINEERING,COMPUT IND ENG,0360-8352,1.690,2.382,Interdisciplinary Applications,2013
STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,STRUCT MULTIDISCIP O,1615-147X,1.696,2.061,Interdisciplinary Applications,2013
COMPUTERS & OPERATIONS RESEARCH,COMPUT OPER RES,0305-0548,1.718,2.335,Interdisciplinary Applications,2013
JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,J NETW COMPUT APPL,1084-8045,1.772,1.583,Interdisciplinary Applications,2013
COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,COMPUT METHOD BIOMEC,1025-5842,1.793,1.814,Interdisciplinary Applications,2013
MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY,MATCH-COMMUN MATH CO,0340-6253,1.829,1.506,Interdisciplinary Applications,2013
ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,ROBOT CIM-INT MANUF,0736-5845,1.839,1.929,Interdisciplinary Applications,2013
JOURNAL OF MOLECULAR MODELING,J MOL MODEL,1610-2940,1.867,1.911,Interdisciplinary Applications,2013
INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY & DECISION MAKING,INT J INF TECH DECIS,0219-6220,1.890,1.688,Interdisciplinary Applications,2013
SAR AND QSAR IN ENVIRONMENTAL RESEARCH,SAR QSAR ENVIRON RES,1062-936X,1.924,1.795,Interdisciplinary Applications,2013
Current Computer-Aided Drug Design,CURR COMPUT-AID DRUG,1573-4099,1.942,1.885,Interdisciplinary Applications,2013
MATHEMATICAL AND COMPUTER MODELLING,MATH COMPUT MODEL,0895-7177,2.020,1.755,Interdisciplinary Applications,2013
JOURNAL OF MOLECULAR GRAPHICS & MODELLING,J MOL GRAPH MODEL,1093-3263,2.022,2.006,Interdisciplinary Applications,2013
IEEE TRANSACTIONS ON INFORMATION TECHNOLOGY IN BIOMEDICINE,IEEE T INF TECHNOL B,1089-7771,2.072,2.584,Interdisciplinary Applications,2013
COMPUTERS & STRUCTURES,COMPUT STRUCT,0045-7949,2.178,2.676,Interdisciplinary Applications,2013
SCIENTOMETRICS,SCIENTOMETRICS,0138-9130,2.274,2.294,Interdisciplinary Applications,2013
COMPUTER PHYSICS COMMUNICATIONS,COMPUT PHYS COMMUN,0010-4655,2.407,3.394,Interdisciplinary Applications,2013
COMPUTERS & CHEMICAL ENGINEERING,COMPUT CHEM ENG,0098-1354,2.452,2.661,Interdisciplinary Applications,2013
JOURNAL OF BIOMEDICAL INFORMATICS,J BIOMED INFORM,1532-0464,2.482,2.817,Interdisciplinary Applications,2013
JOURNAL OF COMPUTATIONAL PHYSICS,J COMPUT PHYS,0021-9991,2.485,3.184,Interdisciplinary Applications,2013
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,2.630,3.242,Interdisciplinary Applications,2013
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,2.679,2.970,Interdisciplinary Applications,2013
JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,J COMPUT AID MOL DES,0920-654X,2.782,3.048,Interdisciplinary Applications,2013
NEUROINFORMATICS,NEUROINFORMATICS,1539-2791,3.102,2.972,Interdisciplinary Applications,2013
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,3.681,4.777,Interdisciplinary Applications,2013
IEEE TRANSACTIONS ON MEDICAL IMAGING,IEEE T MED IMAGING,0278-0062,3.799,4.575,Interdisciplinary Applications,2013
Journal of Statistical Software,J STAT SOFTW,1548-7660,3.801,6.538,Interdisciplinary Applications,2013
JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,1067-5027,3.932,4.182,Interdisciplinary Applications,2013
Journal of Chemical Information and Modeling,J CHEM INF MODEL,1549-9596,4.068,4.013,Interdisciplinary Applications,2013
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,ARCH COMPUT METHOD E,1134-3060,4.136,6.738,Interdisciplinary Applications,2013
ENVIRONMENTAL MODELLING & SOFTWARE,ENVIRON MODELL SOFTW,1364-8152,4.538,4.275,Interdisciplinary Applications,2013
Journal of Cheminformatics,J CHEMINFORMATICS,1758-2946,4.540,4.797,Interdisciplinary Applications,2013
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,4.667,2.908,Interdisciplinary Applications,2013
COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,COMPUT-AIDED CIV INF,1093-9687,5.625,3.982,Interdisciplinary Applications,2013
IEEE Transactions on Industrial Informatics,IEEE T IND INFORM,1551-3203,8.785,6.874,Interdisciplinary Applications,2013
IEEE Journal of Biomedical and Health Informatics,IEEE J BIOMED HEALTH,2168-2194,Not Available,Not Available,Interdisciplinary Applications,2013
