Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
SPEECH COMMUNICATION,SPEECH COMMUN,0167-6393,1.038,1.470,Interdisciplinary Applications,2015
R Journal,R J,2073-4859,1.045,1.813,Interdisciplinary Applications,2015
Journal of Computational Science,J COMPUT SCI-NETH,1877-7503,1.078,1.553,Interdisciplinary Applications,2015
JOURNAL OF COMBINATORIAL OPTIMIZATION,J COMB OPTIM,1382-6905,1.080,1.101,Interdisciplinary Applications,2015
INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,INT J HIGH PERFORM C,1094-3420,1.081,1.484,Interdisciplinary Applications,2015
COMPUTERS & ELECTRICAL ENGINEERING,COMPUT ELECTR ENG,0045-7906,1.084,1.103,Interdisciplinary Applications,2015
MATHEMATICS AND COMPUTERS IN SIMULATION,MATH COMPUT SIMULAT,0378-4754,1.124,1.225,Interdisciplinary Applications,2015
IEEE Transactions on Learning Technologies,IEEE T LEARN TECHNOL,1939-1382,1.129,1.608,Interdisciplinary Applications,2015
Current Computer-Aided Drug Design,CURR COMPUT-AID DRUG,1573-4099,1.155,1.297,Interdisciplinary Applications,2015
Journal of Simulation,J SIMUL,1747-7778,1.164,1.558,Interdisciplinary Applications,2015
COMPUTATIONAL STATISTICS & DATA ANALYSIS,COMPUT STAT DATA AN,0167-9473,1.179,1.370,Interdisciplinary Applications,2015
JOURNAL OF HYDROINFORMATICS,J HYDROINFORM,1464-7141,1.180,1.460,Interdisciplinary Applications,2015
IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS,IEEE T COMPUT AID D,0278-0070,1.181,1.265,Interdisciplinary Applications,2015
INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY & DECISION MAKING,INT J INF TECH DECIS,0219-6220,1.183,1.502,Interdisciplinary Applications,2015
INTERNATIONAL JOURNAL OF MODERN PHYSICS C,INT J MOD PHYS C,0129-1831,1.195,1.031,Interdisciplinary Applications,2015
Digital Investigation,DIGIT INVEST,1742-2876,1.211,1.436,Interdisciplinary Applications,2015
INFORMS JOURNAL ON COMPUTING,INFORMS J COMPUT,1091-9856,1.246,1.504,Interdisciplinary Applications,2015
INDUSTRIAL MANAGEMENT & DATA SYSTEMS,IND MANAGE DATA SYST,0263-5577,1.278,1.688,Interdisciplinary Applications,2015
INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,INT J COMPUT INTEG M,0951-192X,1.319,1.469,Interdisciplinary Applications,2015
COMPUTING IN SCIENCE & ENGINEERING,COMPUT SCI ENG,1521-9615,1.361,2.483,Interdisciplinary Applications,2015
MATHEMATICAL AND COMPUTER MODELLING,MATH COMPUT MODEL,0895-7177,1.366,1.602,Interdisciplinary Applications,2015
JOURNAL OF MOLECULAR MODELING,J MOL MODEL,1610-2940,1.438,1.508,Interdisciplinary Applications,2015
INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS,INT J NUMER METH FL,0271-2091,1.447,1.457,Interdisciplinary Applications,2015
ENGINEERING WITH COMPUTERS,ENG COMPUT-GERMANY,0177-0667,1.460,1.232,Interdisciplinary Applications,2015
SIMULATION MODELLING PRACTICE AND THEORY,SIMUL MODEL PRACT TH,1569-190X,1.482,1.474,Interdisciplinary Applications,2015
COMPUTERS IN BIOLOGY AND MEDICINE,COMPUT BIOL MED,0010-4825,1.521,1.683,Interdisciplinary Applications,2015
Earth Science Informatics,EARTH SCI INFORM,1865-0473,1.524,1.028,Interdisciplinary Applications,2015
SOCIAL SCIENCE COMPUTER REVIEW,SOC SCI COMPUT REV,0894-4393,1.525,1.941,Interdisciplinary Applications,2015
JOURNAL OF COMPUTATIONAL BIOLOGY,J COMPUT BIOL,1066-5277,1.537,1.973,Interdisciplinary Applications,2015
Molecular Informatics,MOL INFORM,1868-1743,1.570,1.826,Interdisciplinary Applications,2015
IEEE-ACM Transactions on Computational Biology and Bioinformatics,IEEE ACM T COMPUT BI,1545-5963,1.609,1.778,Interdisciplinary Applications,2015
SOFT COMPUTING,SOFT COMPUT,1432-7643,1.630,1.732,Interdisciplinary Applications,2015
ADVANCES IN ENGINEERING SOFTWARE,ADV ENG SOFTW,0965-9978,1.673,1.765,Interdisciplinary Applications,2015
JOURNAL OF MOLECULAR GRAPHICS & MODELLING,J MOL GRAPH MODEL,1093-3263,1.674,1.932,Interdisciplinary Applications,2015
COMPUTERS IN INDUSTRY,COMPUT IND,0166-3615,1.685,2.052,Interdisciplinary Applications,2015
Big Data,BIG DATA-US,2167-6461,1.696,1.696,Interdisciplinary Applications,2015
COMPUTERS AND GEOTECHNICS,COMPUT GEOTECH,0266-352X,1.705,2.179,Interdisciplinary Applications,2015
Computer Supported Cooperative Work-The Journal of Collaborative Computing,COMPUT SUPP COOP W J,0925-9724,1.784,1.451,Interdisciplinary Applications,2015
MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,MED BIOL ENG COMPUT,0140-0118,1.797,1.972,Interdisciplinary Applications,2015
COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,COMPUT METHOD BIOMEC,1025-5842,1.850,1.746,Interdisciplinary Applications,2015
JOURNAL OF COMPUTING IN CIVIL ENGINEERING,J COMPUT CIVIL ENG,0887-3801,1.855,2.127,Interdisciplinary Applications,2015
COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,COMPUT METH PROG BIO,0169-2607,1.862,2.051,Interdisciplinary Applications,2015
COMPUTERS & FLUIDS,COMPUT FLUIDS,0045-7930,1.891,2.071,Interdisciplinary Applications,2015
COMPUTERS AND ELECTRONICS IN AGRICULTURE,COMPUT ELECTRON AGR,0168-1699,1.892,2.365,Interdisciplinary Applications,2015
SAR AND QSAR IN ENVIRONMENTAL RESEARCH,SAR QSAR ENVIRON RES,1062-936X,1.897,1.583,Interdisciplinary Applications,2015
Astronomy and Computing,ASTRON COMPUT,2213-1337,1.920,1.920,Interdisciplinary Applications,2015
COMPUTERS & OPERATIONS RESEARCH,COMPUT OPER RES,0305-0548,1.988,2.382,Interdisciplinary Applications,2015
COMPUTATIONAL GEOSCIENCES,COMPUTAT GEOSCI,1420-0597,1.992,2.106,Interdisciplinary Applications,2015
COMPUTATIONAL LINGUISTICS,COMPUT LINGUIST,0891-2017,2.017,2.500,Interdisciplinary Applications,2015
ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,ROBOT CIM-INT MANUF,0736-5845,2.077,2.183,Interdisciplinary Applications,2015
SCIENTOMETRICS,SCIENTOMETRICS,0138-9130,2.084,2.313,Interdisciplinary Applications,2015
COMPUTERS & INDUSTRIAL ENGINEERING,COMPUT IND ENG,0360-8352,2.086,2.517,Interdisciplinary Applications,2015
IEEE Journal of Biomedical and Health Informatics,IEEE J BIOMED HEALTH,2168-2194,2.093,2.100,Interdisciplinary Applications,2015
Electronic Commerce Research and Applications,ELECTRON COMMER R A,1567-4223,2.139,2.831,Interdisciplinary Applications,2015
STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,STRUCT MULTIDISCIP O,1615-147X,2.208,2.383,Interdisciplinary Applications,2015
JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,J NETW COMPUT APPL,1084-8045,2.331,2.485,Interdisciplinary Applications,2015
Journal of Statistical Software,J STAT SOFTW,1548-7660,2.379,9.066,Interdisciplinary Applications,2015
COMPUTERS & STRUCTURES,COMPUT STRUCT,0045-7949,2.425,2.745,Interdisciplinary Applications,2015
JOURNAL OF BIOMEDICAL INFORMATICS,J BIOMED INFORM,1532-0464,2.447,2.982,Interdisciplinary Applications,2015
COMPUTERS & GEOSCIENCES,COMPUT GEOSCI-UK,0098-3004,2.474,2.540,Interdisciplinary Applications,2015
JOURNAL OF COMPUTATIONAL PHYSICS,J COMPUT PHYS,0021-9991,2.556,2.867,Interdisciplinary Applications,2015
COMPUTERS & CHEMICAL ENGINEERING,COMPUT CHEM ENG,0098-1354,2.581,2.821,Interdisciplinary Applications,2015
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,2.857,3.288,Interdisciplinary Applications,2015
NEUROINFORMATICS,NEUROINFORMATICS,1539-2791,2.864,3.319,Interdisciplinary Applications,2015
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,2.881,3.771,Interdisciplinary Applications,2015
JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,J COMPUT AID MOL DES,0920-654X,3.199,2.998,Interdisciplinary Applications,2015
JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,1067-5027,3.428,3.769,Interdisciplinary Applications,2015
COMPUTER PHYSICS COMMUNICATIONS,COMPUT PHYS COMMUN,0010-4655,3.635,3.553,Interdisciplinary Applications,2015
Journal of Chemical Information and Modeling,J CHEM INF MODEL,1549-9596,3.657,4.170,Interdisciplinary Applications,2015
IEEE TRANSACTIONS ON MEDICAL IMAGING,IEEE T MED IMAGING,0278-0062,3.756,4.720,Interdisciplinary Applications,2015
MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY,MATCH-COMMUN MATH CO,0340-6253,3.858,2.387,Interdisciplinary Applications,2015
Journal of Cheminformatics,J CHEMINFORMATICS,1758-2946,3.949,Not Available,Interdisciplinary Applications,2015
ENVIRONMENTAL MODELLING & SOFTWARE,ENVIRON MODELL SOFTW,1364-8152,4.207,4.528,Interdisciplinary Applications,2015
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,ARCH COMPUT METHOD E,1134-3060,4.214,5.971,Interdisciplinary Applications,2015
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,4.565,4.950,Interdisciplinary Applications,2015
IEEE Transactions on Industrial Informatics,IEEE T IND INFORM,1551-3203,4.708,4.880,Interdisciplinary Applications,2015
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,4.981,2.904,Interdisciplinary Applications,2015
COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,COMPUT-AIDED CIV INF,1093-9687,5.288,4.254,Interdisciplinary Applications,2015
