Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
JOURNAL OF COMPUTING IN CIVIL ENGINEERING,J COMPUT CIVIL ENG,0887-3801,0.900,1.351,Interdisciplinary Applications,2010
SOCIAL SCIENCE COMPUTER REVIEW,SOC SCI COMPUT REV,0894-4393,0.913,1.202,Interdisciplinary Applications,2010
CIN-COMPUTERS INFORMATICS NURSING,CIN-COMPUT INFORM NU,1538-2931,0.957,1.018,Interdisciplinary Applications,2010
COMPUTERS AND GEOTECHNICS,COMPUT GEOTECH,0266-352X,0.965,1.260,Interdisciplinary Applications,2010
ADVANCES IN ENGINEERING SOFTWARE,ADV ENG SOFTW,0965-9978,1.004,1.112,Interdisciplinary Applications,2010
SPEECH COMMUNICATION,SPEECH COMMUN,0167-6393,1.012,1.277,Interdisciplinary Applications,2010
COMPUTATIONAL GEOSCIENCES,COMPUTAT GEOSCI,1420-0597,1.056,1.359,Interdisciplinary Applications,2010
INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS,INT J NUMER METH FL,0271-2091,1.060,1.239,Interdisciplinary Applications,2010
MATHEMATICAL AND COMPUTER MODELLING,MATH COMPUT MODEL,0895-7177,1.066,1.166,Interdisciplinary Applications,2010
COMPUTATIONAL STATISTICS & DATA ANALYSIS,COMPUT STAT DATA AN,0167-9473,1.089,1.363,Interdisciplinary Applications,2010
COMPUTERS IN BIOLOGY AND MEDICINE,COMPUT BIOL MED,0010-4825,1.127,1.243,Interdisciplinary Applications,2010
INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,INT J HIGH PERFORM C,1094-3420,1.171,1.616,Interdisciplinary Applications,2010
INFORMS JOURNAL ON COMPUTING,INFORMS J COMPUT,1091-9856,1.172,1.450,Interdisciplinary Applications,2010
JOURNAL OF HYDROINFORMATICS,J HYDROINFORM,1464-7141,1.200,1.300,Interdisciplinary Applications,2010
COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,COMPUT METH PROG BIO,0169-2607,1.238,1.404,Interdisciplinary Applications,2010
ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,ROBOT CIM-INT MANUF,0736-5845,1.254,1.500,Interdisciplinary Applications,2010
IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS,IEEE T COMPUT AID D,0278-0070,1.258,1.497,Interdisciplinary Applications,2010
COMPUTATIONAL BIOLOGY AND CHEMISTRY,COMPUT BIOL CHEM,1476-9271,1.281,1.476,Interdisciplinary Applications,2010
QSAR & COMBINATORIAL SCIENCE,QSAR COMB SCI,1611-020X,1.407,1.866,Interdisciplinary Applications,2010
COMPUTERS & GEOSCIENCES,COMPUT GEOSCI-UK,0098-3004,1.416,1.632,Interdisciplinary Applications,2010
COMPUTERS AND ELECTRONICS IN AGRICULTURE,COMPUT ELECTRON AGR,0168-1699,1.431,1.854,Interdisciplinary Applications,2010
COMPUTERS & FLUIDS,COMPUT FLUIDS,0045-7930,1.433,1.862,Interdisciplinary Applications,2010
International Journal of Computational Intelligence Systems,INT J COMPUT INT SYS,1875-6883,1.471,1.471,Interdisciplinary Applications,2010
COMPUTERS & MATHEMATICS WITH APPLICATIONS,COMPUT MATH APPL,0898-1221,1.472,1.532,Interdisciplinary Applications,2010
SOFT COMPUTING,SOFT COMPUT,1432-7643,1.512,1.350,Interdisciplinary Applications,2010
Current Computer-Aided Drug Design,CURR COMPUT-AID DRUG,1573-4099,1.521,Not Available,Interdisciplinary Applications,2010
STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,STRUCT MULTIDISCIP O,1615-147X,1.528,1.717,Interdisciplinary Applications,2010
COMPUTERS & INDUSTRIAL ENGINEERING,COMPUT IND ENG,0360-8352,1.543,1.823,Interdisciplinary Applications,2010
SAR AND QSAR IN ENVIRONMENTAL RESEARCH,SAR QSAR ENVIRON RES,1062-936X,1.560,1.670,Interdisciplinary Applications,2010
INDUSTRIAL MANAGEMENT & DATA SYSTEMS,IND MANAGE DATA SYST,0263-5577,1.569,1.756,Interdisciplinary Applications,2010
COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,COMPUT METHOD BIOMEC,1025-5842,1.573,1.726,Interdisciplinary Applications,2010
COMPUTER MUSIC JOURNAL,COMPUT MUSIC J,0148-9267,1.588,1.173,Interdisciplinary Applications,2010
JOURNAL OF COMPUTATIONAL BIOLOGY,J COMPUT BIOL,1066-5277,1.600,2.033,Interdisciplinary Applications,2010
COMPUTERS IN INDUSTRY,COMPUT IND,0166-3615,1.620,2.064,Interdisciplinary Applications,2010
IEEE Transactions on Industrial Informatics,IEEE T IND INFORM,1551-3203,1.627,2.066,Interdisciplinary Applications,2010
IEEE-ACM Transactions on Computational Biology and Bioinformatics,IEEE ACM T COMPUT BI,1545-5963,1.664,2.171,Interdisciplinary Applications,2010
IEEE TRANSACTIONS ON INFORMATION TECHNOLOGY IN BIOMEDICINE,IEEE T INF TECHNOL B,1089-7771,1.707,1.960,Interdisciplinary Applications,2010
COMPUTERS & STRUCTURES,COMPUT STRUCT,0045-7949,1.722,1.851,Interdisciplinary Applications,2010
JOURNAL OF BIOMEDICAL INFORMATICS,J BIOMED INFORM,1532-0464,1.724,2.251,Interdisciplinary Applications,2010
COMPUTERS & OPERATIONS RESEARCH,COMPUT OPER RES,0305-0548,1.769,2.250,Interdisciplinary Applications,2010
MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,MED BIOL ENG COMPUT,0140-0118,1.791,1.792,Interdisciplinary Applications,2010
JOURNAL OF MOLECULAR MODELING,J MOL MODEL,1610-2940,1.871,2.242,Interdisciplinary Applications,2010
SCIENTOMETRICS,SCIENTOMETRICS,0138-9130,1.905,2.415,Interdisciplinary Applications,2010
Electronic Commerce Research and Applications,ELECTRON COMMER R A,1567-4223,1.946,1.734,Interdisciplinary Applications,2010
JOURNAL OF MOLECULAR GRAPHICS & MODELLING,J MOL GRAPH MODEL,1093-3263,2.038,2.271,Interdisciplinary Applications,2010
COMPUTERS & CHEMICAL ENGINEERING,COMPUT CHEM ENG,0098-1354,2.072,2.236,Interdisciplinary Applications,2010
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,2.097,2.108,Interdisciplinary Applications,2010
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,IEEE T SYST MAN CY C,1094-6977,2.105,2.132,Interdisciplinary Applications,2010
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,2.122,1.672,Interdisciplinary Applications,2010
COMPUTER PHYSICS COMMUNICATIONS,COMPUT PHYS COMMUN,0010-4655,2.300,2.302,Interdisciplinary Applications,2010
JOURNAL OF COMPUTATIONAL PHYSICS,J COMPUT PHYS,0021-9991,2.346,2.950,Interdisciplinary Applications,2010
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,2.617,2.868,Interdisciplinary Applications,2010
Journal of Statistical Software,J STAT SOFTW,1548-7660,2.647,3.654,Interdisciplinary Applications,2010
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,ARCH COMPUT METHOD E,1134-3060,2.760,2.582,Interdisciplinary Applications,2010
ENVIRONMENTAL MODELLING & SOFTWARE,ENVIRON MODELL SOFTW,1364-8152,2.871,2.900,Interdisciplinary Applications,2010
COMPUTATIONAL LINGUISTICS,COMPUT LINGUIST,0891-2017,2.971,3.700,Interdisciplinary Applications,2010
NEUROINFORMATICS,NEUROINFORMATICS,1539-2791,3.027,3.923,Interdisciplinary Applications,2010
JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,1067-5027,3.088,3.941,Interdisciplinary Applications,2010
INTERNATIONAL JOURNAL OF INFORMATION TECHNOLOGY & DECISION MAKING,INT J INF TECH DECIS,0219-6220,3.139,2.191,Interdisciplinary Applications,2010
COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,COMPUT-AIDED CIV INF,1093-9687,3.170,2.493,Interdisciplinary Applications,2010
MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY,MATCH-COMMUN MATH CO,0340-6253,3.291,2.728,Interdisciplinary Applications,2010
JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,J COMPUT AID MOL DES,0920-654X,3.374,3.522,Interdisciplinary Applications,2010
IEEE TRANSACTIONS ON MEDICAL IMAGING,IEEE T MED IMAGING,0278-0062,3.639,4.438,Interdisciplinary Applications,2010
Journal of Chemical Information and Modeling,J CHEM INF MODEL,1549-9596,3.822,3.722,Interdisciplinary Applications,2010
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,4.364,4.630,Interdisciplinary Applications,2010
