Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
APPLICABLE ALGEBRA IN ENGINEERING COMMUNICATION AND COMPUTING,APPL ALGEBR ENG COMM,0938-1279,0.756,0.484,Interdisciplinary Applications,2012
COMPUTER MUSIC JOURNAL,COMPUT MUSIC J,0148-9267,0.756,0.800,Interdisciplinary Applications,2012
IEEE Transactions on Learning Technologies,IEEE T LEARN TECHNOL,1939-1382,0.758,0.893,Interdisciplinary Applications,2012
CIN-COMPUTERS INFORMATICS NURSING,CIN-COMPUT INFORM NU,1538-2931,0.816,0.945,Interdisciplinary Applications,2012
R Journal,R J,2073-4859,0.825,0.900,Interdisciplinary Applications,2012
MATHEMATICAL AND COMPUTER MODELLING OF DYNAMICAL SYSTEMS,MATH COMP MODEL DYN,1387-3954,0.833,0.669,Interdisciplinary Applications,2012
MATHEMATICS AND COMPUTERS IN SIMULATION,MATH COMPUT SIMULAT,0378-4754,0.836,1.033,Interdisciplinary Applications,2012
COMPUTERS & ELECTRICAL ENGINEERING,COMPUT ELECTR ENG,0045-7906,0.928,0.970,Interdisciplinary Applications,2012
Computers and Concrete,COMPUT CONCRETE,1598-8198,0.936,0.940,Interdisciplinary Applications,2012
COMPUTATIONAL LINGUISTICS,COMPUT LINGUIST,1530-9312,0.940,1.850,Interdisciplinary Applications,2012
INTERNATIONAL JOURNAL OF COMPUTER INTEGRATED MANUFACTURING,INT J COMPUT INTEG M,0951-192X,0.944,1.120,Interdisciplinary Applications,2012
IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS,IEEE T COMPUT AID D,0278-0070,1.093,1.323,Interdisciplinary Applications,2012
SOFT COMPUTING,SOFT COMPUT,1432-7643,1.124,1.364,Interdisciplinary Applications,2012
JOURNAL OF HYDROINFORMATICS,J HYDROINFORM,1464-7141,1.153,1.459,Interdisciplinary Applications,2012
SIMULATION MODELLING PRACTICE AND THEORY,SIMUL MODEL PRACT TH,1569-190X,1.159,1.188,Interdisciplinary Applications,2012
COMPUTERS IN BIOLOGY AND MEDICINE,COMPUT BIOL MED,0010-4825,1.162,1.359,Interdisciplinary Applications,2012
ENGINEERING COMPUTATIONS,ENG COMPUTATION,0264-4401,1.214,1.286,Interdisciplinary Applications,2012
ADVANCES IN ENGINEERING SOFTWARE,ADV ENG SOFTW,0965-9978,1.220,1.391,Interdisciplinary Applications,2012
COMPUTERS AND GEOTECHNICS,COMPUT GEOTECH,0266-352X,1.224,1.571,Interdisciplinary Applications,2012
ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,ROBOT CIM-INT MANUF,0736-5845,1.230,1.765,Interdisciplinary Applications,2012
JOURNAL OF COMPUTING IN CIVIL ENGINEERING,J COMPUT CIVIL ENG,0887-3801,1.268,1.498,Interdisciplinary Applications,2012
SPEECH COMMUNICATION,SPEECH COMMUN,0167-6393,1.283,1.520,Interdisciplinary Applications,2012
INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,INT J HIGH PERFORM C,1094-3420,1.295,1.256,Interdisciplinary Applications,2012
SOCIAL SCIENCE COMPUTER REVIEW,SOC SCI COMPUT REV,0894-4393,1.303,1.448,Interdisciplinary Applications,2012
COMPUTATIONAL STATISTICS & DATA ANALYSIS,COMPUT STAT DATA AN,0167-9473,1.304,1.449,Interdisciplinary Applications,2012
INTERNATIONAL JOURNAL FOR NUMERICAL METHODS IN FLUIDS,INT J NUMER METH FL,0271-2091,1.352,1.430,Interdisciplinary Applications,2012
INFORMS JOURNAL ON COMPUTING,INFORMS J COMPUT,1091-9856,1.370,1.819,Interdisciplinary Applications,2012
COMPUTER METHODS IN BIOMECHANICS AND BIOMEDICAL ENGINEERING,COMPUT METHOD BIOMEC,1025-5842,1.393,1.635,Interdisciplinary Applications,2012
MATHEMATICAL AND COMPUTER MODELLING,MATH COMPUT MODEL,0895-7177,1.420,1.364,Interdisciplinary Applications,2012
COMPUTATIONAL GEOSCIENCES,COMPUTAT GEOSCI,1420-0597,1.422,1.688,Interdisciplinary Applications,2012
COMPUTERS & FLUIDS,COMPUT FLUIDS,0045-7930,1.467,1.830,Interdisciplinary Applications,2012
JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,J NETW COMPUT APPL,1084-8045,1.467,1.251,Interdisciplinary Applications,2012
Electronic Commerce Research and Applications,ELECTRON COMMER R A,1567-4223,1.480,1.809,Interdisciplinary Applications,2012
COMPUTERS & STRUCTURES,COMPUT STRUCT,0045-7949,1.509,2.000,Interdisciplinary Applications,2012
COMPUTERS & INDUSTRIAL ENGINEERING,COMPUT IND ENG,0360-8352,1.516,2.028,Interdisciplinary Applications,2012
Current Computer-Aided Drug Design,CURR COMPUT-AID DRUG,1573-4099,1.540,1.750,Interdisciplinary Applications,2012
COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,COMPUT METH PROG BIO,0169-2607,1.555,1.589,Interdisciplinary Applications,2012
JOURNAL OF COMPUTATIONAL BIOLOGY,J COMPUT BIOL,1066-5277,1.564,1.722,Interdisciplinary Applications,2012
IEEE-ACM Transactions on Computational Biology and Bioinformatics,IEEE ACM T COMPUT BI,1545-5963,1.616,1.748,Interdisciplinary Applications,2012
SAR AND QSAR IN ENVIRONMENTAL RESEARCH,SAR QSAR ENVIRON RES,1062-936X,1.667,1.702,Interdisciplinary Applications,2012
INDUSTRIAL MANAGEMENT & DATA SYSTEMS,IND MANAGE DATA SYST,0263-5577,1.674,1.650,Interdisciplinary Applications,2012
COMPUTERS IN INDUSTRY,COMPUT IND,0166-3615,1.709,2.062,Interdisciplinary Applications,2012
STRUCTURAL AND MULTIDISCIPLINARY OPTIMIZATION,STRUCT MULTIDISCIP O,1615-147X,1.728,1.765,Interdisciplinary Applications,2012
COMPUTING IN SCIENCE & ENGINEERING,COMPUT SCI ENG,1521-9615,1.729,1.676,Interdisciplinary Applications,2012
COMPUTERS AND ELECTRONICS IN AGRICULTURE,COMPUT ELECTRON AGR,0168-1699,1.766,1.998,Interdisciplinary Applications,2012
MATCH-COMMUNICATIONS IN MATHEMATICAL AND IN COMPUTER CHEMISTRY,MATCH-COMMUN MATH CO,0340-6253,1.768,1.564,Interdisciplinary Applications,2012
MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,MED BIOL ENG COMPUT,0140-0118,1.790,1.986,Interdisciplinary Applications,2012
COMPUTATIONAL BIOLOGY AND CHEMISTRY,COMPUT BIOL CHEM,1476-9271,1.793,1.596,Interdisciplinary Applications,2012
COMPUTERS & GEOSCIENCES,COMPUT GEOSCI-UK,0098-3004,1.834,1.992,Interdisciplinary Applications,2012
COMPUTERS & OPERATIONS RESEARCH,COMPUT OPER RES,0305-0548,1.909,2.374,Interdisciplinary Applications,2012
IEEE TRANSACTIONS ON INFORMATION TECHNOLOGY IN BIOMEDICINE,IEEE T INF TECHNOL B,1089-7771,1.978,2.327,Interdisciplinary Applications,2012
JOURNAL OF MOLECULAR MODELING,J MOL MODEL,1610-2940,1.984,2.301,Interdisciplinary Applications,2012
COMPUTERS & MATHEMATICS WITH APPLICATIONS,COMPUT MATH APPL,0898-1221,2.069,1.894,Interdisciplinary Applications,2012
COMPUTERS & CHEMICAL ENGINEERING,COMPUT CHEM ENG,0098-1354,2.091,2.367,Interdisciplinary Applications,2012
JOURNAL OF BIOMEDICAL INFORMATICS,J BIOMED INFORM,1532-0464,2.131,2.434,Interdisciplinary Applications,2012
SCIENTOMETRICS,SCIENTOMETRICS,0138-9130,2.133,2.207,Interdisciplinary Applications,2012
JOURNAL OF COMPUTATIONAL PHYSICS,J COMPUT PHYS,0021-9991,2.138,2.851,Interdisciplinary Applications,2012
APPLIED SOFT COMPUTING,APPL SOFT COMPUT,1568-4946,2.140,2.526,Interdisciplinary Applications,2012
JOURNAL OF MOLECULAR GRAPHICS & MODELLING,J MOL GRAPH MODEL,1093-3263,2.325,2.223,Interdisciplinary Applications,2012
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART C-APPLICATIONS AND REVIEWS,IEEE T SYST MAN CY C,1094-6977,2.548,3.105,Interdisciplinary Applications,2012
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,2.775,3.305,Interdisciplinary Applications,2012
ARCHIVES OF COMPUTATIONAL METHODS IN ENGINEERING,ARCH COMPUT METHOD E,1134-3060,2.931,3.576,Interdisciplinary Applications,2012
COMPUTER PHYSICS COMMUNICATIONS,COMPUT PHYS COMMUN,0010-4655,3.078,3.212,Interdisciplinary Applications,2012
NEUROINFORMATICS,NEUROINFORMATICS,1539-2791,3.136,3.582,Interdisciplinary Applications,2012
JOURNAL OF COMPUTER-AIDED MOLECULAR DESIGN,J COMPUT AID MOL DES,0920-654X,3.172,3.605,Interdisciplinary Applications,2012
INTEGRATED COMPUTER-AIDED ENGINEERING,INTEGR COMPUT-AID E,1069-2509,3.370,2.389,Interdisciplinary Applications,2012
IEEE Transactions on Industrial Informatics,IEEE T IND INFORM,1551-3203,3.381,3.191,Interdisciplinary Applications,2012
ENVIRONMENTAL MODELLING & SOFTWARE,ENVIRON MODELL SOFTW,1364-8152,3.476,3.608,Interdisciplinary Applications,2012
JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,J AM MED INFORM ASSN,1067-5027,3.571,3.959,Interdisciplinary Applications,2012
Journal of Cheminformatics,J CHEMINFORMATICS,1758-2946,3.590,3.671,Interdisciplinary Applications,2012
IEEE TRANSACTIONS ON MEDICAL IMAGING,IEEE T MED IMAGING,0278-0062,4.027,4.268,Interdisciplinary Applications,2012
MEDICAL IMAGE ANALYSIS,MED IMAGE ANAL,1361-8415,4.087,4.662,Interdisciplinary Applications,2012
Journal of Chemical Information and Modeling,J CHEM INF MODEL,1549-9596,4.304,4.067,Interdisciplinary Applications,2012
COMPUTER-AIDED CIVIL AND INFRASTRUCTURE ENGINEERING,COMPUT-AIDED CIV INF,1093-9687,4.460,3.326,Interdisciplinary Applications,2012
Journal of Statistical Software,J STAT SOFTW,1548-7660,4.910,5.907,Interdisciplinary Applications,2012
