Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
APPLICABLE ALGEBRA IN ENGINEERING COMMUNICATION AND COMPUTING,APPL ALGEBR ENG COMM,0938-1279,0.600,0.418,Theory & Methods,2011
JOURNAL OF LOGIC AND COMPUTATION,J LOGIC COMPUT,0955-792X,0.611,0.567,Theory & Methods,2011
MULTIMEDIA TOOLS AND APPLICATIONS,MULTIMED TOOLS APPL,1380-7501,0.617,0.702,Theory & Methods,2011
CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE,CONCURR COMP-PRACT E,1532-0626,0.636,0.779,Theory & Methods,2011
INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,INT J HIGH PERFORM C,1094-3420,0.643,1.246,Theory & Methods,2011
ACM Transactions on Algorithms,ACM T ALGORITHMS,1549-6325,0.646,Not Available,Theory & Methods,2011
International Journal of Unconventional Computing,INT J UNCONV COMPUT,1548-7199,0.648,Not Available,Theory & Methods,2011
CONSTRAINTS,CONSTRAINTS,1383-7133,0.659,0.989,Theory & Methods,2011
THEORETICAL COMPUTER SCIENCE,THEOR COMPUT SCI,0304-3975,0.665,0.767,Theory & Methods,2011
INTERNATIONAL JOURNAL OF GENERAL SYSTEMS,INT J GEN SYST,0308-1079,0.667,0.945,Theory & Methods,2011
THEORY AND PRACTICE OF LOGIC PROGRAMMING,THEOR PRACT LOG PROG,1471-0684,0.667,0.912,Theory & Methods,2011
INTERNATIONAL JOURNAL OF QUANTUM INFORMATION,INT J QUANTUM INF,0219-7499,0.670,0.755,Theory & Methods,2011
CONNECTION SCIENCE,CONNECT SCI,0954-0091,0.676,0.821,Theory & Methods,2011
EXPERT SYSTEMS,EXPERT SYST,0266-4720,0.684,0.774,Theory & Methods,2011
FORMAL METHODS IN SYSTEM DESIGN,FORM METHOD SYST DES,0925-9856,0.690,0.713,Theory & Methods,2011
MATHEMATICAL STRUCTURES IN COMPUTER SCIENCE,MATH STRUCT COMP SCI,0960-1295,0.690,0.685,Theory & Methods,2011
COMPUTING,COMPUTING,0010-485X,0.701,0.925,Theory & Methods,2011
JOURNAL OF SYMBOLIC COMPUTATION,J SYMB COMPUT,0747-7171,0.707,0.719,Theory & Methods,2011
IBM JOURNAL OF RESEARCH AND DEVELOPMENT,IBM J RES DEV,0018-8646,0.723,2.438,Theory & Methods,2011
MULTIMEDIA SYSTEMS,MULTIMEDIA SYST,0942-4962,0.729,0.795,Theory & Methods,2011
REAL-TIME SYSTEMS,REAL-TIME SYST,0922-6443,0.738,1.145,Theory & Methods,2011
COMBINATORICS PROBABILITY & COMPUTING,COMB PROBAB COMPUT,0963-5483,0.778,0.816,Theory & Methods,2011
COMPUTER JOURNAL,COMPUT J,0010-4620,0.785,0.943,Theory & Methods,2011
PERFORMANCE EVALUATION,PERFORM EVALUATION,0166-5316,0.791,1.132,Theory & Methods,2011
ACM Transactions on Computational Logic,ACM T COMPUT LOG,1529-3785,0.823,1.145,Theory & Methods,2011
JOURNAL OF SYSTEMS AND SOFTWARE,J SYST SOFTWARE,0164-1212,0.836,1.117,Theory & Methods,2011
ACM Transactions on Multimedia Computing Communications and Applications,ACM T MULTIM COMPUT,1551-6857,0.850,1.673,Theory & Methods,2011
JOURNAL OF PARALLEL AND DISTRIBUTED COMPUTING,J PARALLEL DISTR COM,0743-7315,0.859,1.116,Theory & Methods,2011
DESIGNS CODES AND CRYPTOGRAPHY,DESIGN CODE CRYPTOGR,0925-1022,0.875,0.818,Theory & Methods,2011
INFORMATION SYSTEMS FRONTIERS,INFORM SYST FRONT,1387-3326,0.912,1.074,Theory & Methods,2011
DISCRETE & COMPUTATIONAL GEOMETRY,DISCRETE COMPUT GEOM,0179-5376,0.938,1.008,Theory & Methods,2011
NEW GENERATION COMPUTING,NEW GENERAT COMPUT,0288-3635,0.941,0.589,Theory & Methods,2011
MULTIDIMENSIONAL SYSTEMS AND SIGNAL PROCESSING,MULTIDIM SYST SIGN P,0923-6082,0.953,0.784,Theory & Methods,2011
DISTRIBUTED COMPUTING,DISTRIB COMPUT,0178-2770,0.976,1.419,Theory & Methods,2011
INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE,INT J SYST SCI,0020-7721,0.991,1.257,Theory & Methods,2011
Genetic Programming and Evolvable Machines,GENET PROGRAM EVOL M,1389-2576,1.000,Not Available,Theory & Methods,2011
EVOLUTIONARY COMPUTATION,EVOL COMPUT,1063-6560,1.061,2.421,Theory & Methods,2011
JOURNAL OF COMPLEXITY,J COMPLEXITY,0885-064X,1.099,1.074,Theory & Methods,2011
Applied Ontology,APPL ONTOL,1570-5838,1.105,Not Available,Theory & Methods,2011
COMPUTATIONAL COMPLEXITY,COMPUT COMPLEX,1016-3328,1.122,1.237,Theory & Methods,2011
JOURNAL OF COMPUTER AND SYSTEM SCIENCES,J COMPUT SYST SCI,0022-0000,1.157,1.163,Theory & Methods,2011
ACM TRANSACTIONS ON COMPUTER SYSTEMS,ACM T COMPUT SYST,0734-2071,1.188,2.531,Theory & Methods,2011
JOURNAL OF CRYPTOLOGY,J CRYPTOL,0933-2790,1.250,1.553,Theory & Methods,2011
JOURNAL OF HEURISTICS,J HEURISTICS,1381-1231,1.262,1.371,Theory & Methods,2011
ACM Transactions on Autonomous and Adaptive Systems,ACM T AUTON ADAP SYS,1556-4665,1.286,1.645,Theory & Methods,2011
SIAM JOURNAL ON COMPUTING,SIAM J COMPUT,0097-5397,1.288,1.751,Theory & Methods,2011
Journal of Grid Computing,J GRID COMPUT,1570-7873,1.310,Not Available,Theory & Methods,2011
PARALLEL COMPUTING,PARALLEL COMPUT,0167-8191,1.311,1.228,Theory & Methods,2011
IEEE Transactions on Information Forensics and Security,IEEE T INF FOREN SEC,1556-6013,1.340,2.155,Theory & Methods,2011
IEEE TRANSACTIONS ON PARALLEL AND DISTRIBUTED SYSTEMS,IEEE T PARALL DISTR,1045-9219,1.402,1.780,Theory & Methods,2011
STATISTICS AND COMPUTING,STAT COMPUT,0960-3174,1.429,2.540,Theory & Methods,2011
Information Fusion,INFORM FUSION,1566-2535,1.467,2.164,Theory & Methods,2011
HUMAN-COMPUTER INTERACTION,HUM-COMPUT INTERACT,0737-0024,1.476,3.154,Theory & Methods,2011
COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,COMPUT METH PROG BIO,0169-2607,1.516,1.531,Theory & Methods,2011
QUANTUM INFORMATION & COMPUTATION,QUANTUM INF COMPUT,1533-7146,1.659,2.008,Theory & Methods,2011
IMAGE AND VISION COMPUTING,IMAGE VISION COMPUT,0262-8856,1.723,1.743,Theory & Methods,2011
FUZZY SETS AND SYSTEMS,FUZZY SET SYST,0165-0114,1.759,1.988,Theory & Methods,2011
COMMUNICATIONS OF THE ACM,COMMUN ACM,0001-0782,1.919,2.113,Theory & Methods,2011
Future Generation Computer Systems-The International Journal of Grid Computing and eScience,FUTURE GENER COMP SY,0167-739X,1.978,1.594,Theory & Methods,2011
IEEE-ACM TRANSACTIONS ON NETWORKING,IEEE ACM T NETWORK,1063-6692,2.033,2.805,Theory & Methods,2011
IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART A-SYSTEMS AND HUMANS,IEEE T SYST MAN CY A,1083-4427,2.123,2.144,Theory & Methods,2011
ARTIFICIAL LIFE,ARTIF LIFE,1064-5462,2.282,1.664,Theory & Methods,2011
JOURNAL OF THE ACM,J ACM,0004-5411,2.353,2.709,Theory & Methods,2011
IEEE TRANSACTIONS ON NEURAL NETWORKS,IEEE T NEURAL NETWOR,1045-9227,2.952,3.370,Theory & Methods,2011
IEEE TRANSACTIONS ON EVOLUTIONARY COMPUTATION,IEEE T EVOLUT COMPUT,1089-778X,3.341,4.736,Theory & Methods,2011
FOUNDATIONS OF COMPUTATIONAL MATHEMATICS,FOUND COMPUT MATH,1615-3375,3.615,2.909,Theory & Methods,2011
ACM COMPUTING SURVEYS,ACM COMPUT SURV,0360-0300,4.529,9.169,Theory & Methods,2011
