Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
IEICE TRANSACTIONS ON FUNDAMENTALS OF ELECTRONICS COMMUNICATIONS AND COMPUTER SCIENCES,IEICE T FUND ELECTR,1745-1337,0.226,0.229,Hardware & Architecture,2013
COMPUTER SYSTEMS SCIENCE AND ENGINEERING,COMPUT SYST SCI ENG,0267-6192,0.235,0.240,Hardware & Architecture,2013
DESIGN AUTOMATION FOR EMBEDDED SYSTEMS,DES AUTOM EMBED SYST,0929-5585,0.242,0.367,Hardware & Architecture,2013
JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS,J CIRCUIT SYST COMP,0218-1266,0.330,0.349,Hardware & Architecture,2013
IET Computers and Digital Techniques,IET COMPUT DIGIT TEC,1751-8601,0.360,0.469,Hardware & Architecture,2013
ANALOG INTEGRATED CIRCUITS AND SIGNAL PROCESSING,ANALOG INTEGR CIRC S,0925-1030,0.401,0.522,Hardware & Architecture,2013
ACM Transactions on Reconfigurable Technology and Systems,ACM T RECONFIG TECHN,1936-7406,0.408,Not Available,Hardware & Architecture,2013
Advances in Computers,ADV COMPUT,0065-2458,0.489,0.515,Hardware & Architecture,2013
IBM JOURNAL OF RESEARCH AND DEVELOPMENT,IBM J RES DEV,0018-8646,0.504,1.336,Hardware & Architecture,2013
ACM TRANSACTIONS ON DESIGN AUTOMATION OF ELECTRONIC SYSTEMS,ACM T DES AUTOMAT EL,1084-4309,0.520,0.729,Hardware & Architecture,2013
INTEGRATION-THE VLSI JOURNAL,INTEGRATION,0167-9260,0.529,0.660,Hardware & Architecture,2013
ACM Transactions on Storage,ACM T STORAGE,1553-3077,0.586,Not Available,Hardware & Architecture,2013
NEW GENERATION COMPUTING,NEW GENERAT COMPUT,0288-3635,0.594,0.966,Hardware & Architecture,2013
ACM Transactions on Architecture and Code Optimization,ACM T ARCHIT CODE OP,1544-3566,0.597,0.795,Hardware & Architecture,2013
MICROPROCESSORS AND MICROSYSTEMS,MICROPROCESS MICROSY,0141-9331,0.598,0.570,Hardware & Architecture,2013
JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,J COMPUT SCI TECH-CH,1000-9000,0.642,0.909,Hardware & Architecture,2013
ACM Transactions on Embedded Computing Systems,ACM T EMBED COMPUT S,1539-9087,0.680,0.967,Hardware & Architecture,2013
JOURNAL OF SYSTEMS ARCHITECTURE,J SYST ARCHITECT,1383-7621,0.689,0.818,Hardware & Architecture,2013
NETWORKS,NETWORKS,0028-3045,0.739,1.245,Hardware & Architecture,2013
ACM Journal on Emerging Technologies in Computing Systems,ACM J EMERG TECH COM,1550-4832,0.833,0.845,Hardware & Architecture,2013
JOURNAL OF SUPERCOMPUTING,J SUPERCOMPUT,0920-8542,0.841,0.870,Hardware & Architecture,2013
COMPUTER JOURNAL,COMPUT J,0010-4620,0.888,1.024,Hardware & Architecture,2013
PERFORMANCE EVALUATION,PERFORM EVALUATION,0166-5316,0.888,1.166,Hardware & Architecture,2013
COMPUTERS & ELECTRICAL ENGINEERING,COMPUT ELECTR ENG,0045-7906,0.992,1.008,Hardware & Architecture,2013
IEEE Computer Architecture Letters,IEEE COMPUT ARCHIT L,1556-6056,1.000,Not Available,Hardware & Architecture,2013
JOURNAL OF COMPUTER AND SYSTEM SCIENCES,J COMPUT SYST SCI,0022-0000,1.091,1.267,Hardware & Architecture,2013
IEEE Transactions on Dependable and Secure Computing,IEEE T DEPEND SECURE,1545-5971,1.137,1.276,Hardware & Architecture,2013
IEEE Design & Test,IEEE DES TEST,2168-2356,1.140,1.290,Hardware & Architecture,2013
IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS,IEEE T VLSI SYST,1063-8210,1.142,1.310,Hardware & Architecture,2013
COMPUTER STANDARDS & INTERFACES,COMPUT STAND INTER,0920-5489,1.177,1.417,Hardware & Architecture,2013
IEEE TRANSACTIONS ON COMPUTER-AIDED DESIGN OF INTEGRATED CIRCUITS AND SYSTEMS,IEEE T COMPUT AID D,0278-0070,1.203,1.440,Hardware & Architecture,2013
DISPLAYS,DISPLAYS,0141-9382,1.205,1.226,Hardware & Architecture,2013
Computer Networks,COMPUT NETW,1389-1286,1.282,1.871,Hardware & Architecture,2013
COMPUTER,COMPUTER,0018-9162,1.438,2.340,Hardware & Architecture,2013
IEEE TRANSACTIONS ON COMPUTERS,IEEE T COMPUT,0018-9340,1.473,1.845,Hardware & Architecture,2013
MOBILE NETWORKS & APPLICATIONS,MOBILE NETW APPL,1383-469X,1.496,1.449,Hardware & Architecture,2013
Journal of Optical Communications and Networking,J OPT COMMUN NETW,1943-0620,1.547,1.765,Hardware & Architecture,2013
