Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
Computer Networks,COMPUT NETW,1389-1286,1.231,1.520,Hardware & Architecture,2012
INTERNATIONAL JOURNAL OF HIGH PERFORMANCE COMPUTING APPLICATIONS,INT J HIGH PERFORM C,1094-3420,1.295,1.256,Hardware & Architecture,2012
IEEE TRANSACTIONS ON COMPUTERS,IEEE T COMPUT,0018-9340,1.379,1.726,Hardware & Architecture,2012
VLDB JOURNAL,VLDB J,1066-8888,1.395,2.261,Hardware & Architecture,2012
Journal of Optical Communications and Networking,J OPT COMMUN NETW,1943-0620,1.433,1.688,Hardware & Architecture,2012
JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,J NETW COMPUT APPL,1084-8045,1.467,1.251,Hardware & Architecture,2012
IEEE DESIGN & TEST OF COMPUTERS,IEEE DES TEST COMPUT,0740-7475,1.623,1.456,Hardware & Architecture,2012
COMPUTER,COMPUTER,0018-9162,1.675,2.403,Hardware & Architecture,2012
IEEE-ACM TRANSACTIONS ON NETWORKING,IEEE ACM T NETWORK,1063-6692,2.014,2.733,Hardware & Architecture,2012
IEEE TRANSACTIONS ON RELIABILITY,IEEE T RELIAB,0018-9529,2.293,2.067,Hardware & Architecture,2012
JOURNAL OF THE ACM,J ACM,0004-5411,2.370,2.733,Hardware & Architecture,2012
IEEE MICRO,IEEE MICRO,0272-1732,2.386,2.706,Hardware & Architecture,2012
COMMUNICATIONS OF THE ACM,COMMUN ACM,0001-0782,2.511,2.564,Hardware & Architecture,2012
IEEE NETWORK,IEEE NETWORK,0890-8044,2.853,2.642,Hardware & Architecture,2012
IEEE WIRELESS COMMUNICATIONS,IEEE WIREL COMMUN,1536-1284,3.740,3.248,Hardware & Architecture,2012
IEEE Transactions on Neural Networks and Learning Systems,IEEE T NEUR NET LEAR,2162-237X,3.766,3.632,Hardware & Architecture,2012
