Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
FOREIGN LANGUAGE ANNALS,FOREIGN LANG ANN,0015-718X,0.378,0.577,Education & Educational Research,2009
PERSPECTIVES IN EDUCATION,PERSPECT EDUC,0258-2236,0.387,0.407,Education & Educational Research,2009
Egitim Arastirmalari-Eurasian Journal of Educational Research,EGIT ARAST,1302-597X,0.400,Not Available,Education & Educational Research,2009
Scandinavian Journal of Educational Research,SCAND J EDUC RES,0031-3831,0.400,Not Available,Education & Educational Research,2009
TEACHING OF PSYCHOLOGY,TEACH PSYCHOL,0098-6283,0.400,0.435,Education & Educational Research,2009
European Early Childhood Education Research Journal,EUR EARLY CHILD EDUC,1350-293X,0.404,Not Available,Education & Educational Research,2009
EDUCATIONAL POLICY,EDUC POLICY,0895-9048,0.443,1.152,Education & Educational Research,2009
JOURNAL OF PHILOSOPHY OF EDUCATION,J PHILOS EDUC,0309-8249,0.444,0.644,Education & Educational Research,2009
QUEST,QUEST,0033-6297,0.494,0.742,Education & Educational Research,2009
READING TEACHER,READ TEACH,0034-0561,0.516,0.566,Education & Educational Research,2009
EDUCATIONAL STUDIES,EDUC STUD,0305-5698,0.527,0.873,Education & Educational Research,2009
EDUCATIONAL REVIEW,EDUC REV,0013-1911,0.528,0.824,Education & Educational Research,2009
EDUCATIONAL GERONTOLOGY,EDUC GERONTOL,0360-1277,0.545,0.676,Education & Educational Research,2009
EDUCATIONAL RESEARCH,EDUC RES-UK,0013-1881,0.569,0.938,Education & Educational Research,2009
TEACHING SOCIOLOGY,TEACH SOCIOL,0092-055X,0.582,0.599,Education & Educational Research,2009
ADULT EDUCATION QUARTERLY,ADULT EDUC QUART,0741-7136,0.588,0.793,Education & Educational Research,2009
MINERVA,MINERVA,0026-4695,0.604,0.627,Education & Educational Research,2009
SPORT EDUCATION AND SOCIETY,SPORT EDUC SOC,1357-3322,0.625,1.178,Education & Educational Research,2009
APPLIED MEASUREMENT IN EDUCATION,APPL MEAS EDUC,0895-7347,0.639,0.895,Education & Educational Research,2009
Asia-Pacific Journal of Teacher Education,ASIA-PAC J TEACH EDU,1359-866X,0.652,Not Available,Education & Educational Research,2009
JOURNAL OF CURRICULUM STUDIES,J CURRICULUM STUD,0022-0272,0.653,1.038,Education & Educational Research,2009
Language Teaching Research,LANG TEACH RES,1362-1688,0.659,Not Available,Education & Educational Research,2009
SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,SCH EFF SCH IMPROV,0924-3453,0.659,1.150,Education & Educational Research,2009
JOURNAL OF ADOLESCENT & ADULT LITERACY,J ADOLESC ADULT LIT,1081-3004,0.670,0.616,Education & Educational Research,2009
JOURNAL OF TEACHING IN PHYSICAL EDUCATION,J TEACH PHYS EDUC,0273-5024,0.684,0.942,Education & Educational Research,2009
TEACHING IN HIGHER EDUCATION,TEACH HIGH EDUC,1356-2517,0.686,0.913,Education & Educational Research,2009
JOURNAL OF EDUCATIONAL RESEARCH,J EDUC RES,0022-0671,0.689,1.224,Education & Educational Research,2009
BRITISH JOURNAL OF EDUCATIONAL STUDIES,BRIT J EDUC STUD,0007-1005,0.690,1.151,Education & Educational Research,2009
OXFORD REVIEW OF EDUCATION,OXFORD REV EDUC,0305-4985,0.691,0.898,Education & Educational Research,2009
HARVARD EDUCATIONAL REVIEW,HARVARD EDUC REV,0017-8055,0.702,1.689,Education & Educational Research,2009
BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,BRIT J SOCIOL EDUC,0142-5692,0.720,1.022,Education & Educational Research,2009
ANTHROPOLOGY & EDUCATION QUARTERLY,ANTHROPOL EDUC QUART,0161-7761,0.723,1.104,Education & Educational Research,2009
JOURNAL OF LITERACY RESEARCH,J LIT RES,1086-296X,0.724,0.819,Education & Educational Research,2009
GENDER AND EDUCATION,GENDER EDUC,0954-0253,0.731,1.108,Education & Educational Research,2009
Chemistry Education Research and Practice,CHEM EDUC RES PRACT,1109-4028,0.742,Not Available,Education & Educational Research,2009
TEACHERS COLLEGE RECORD,TEACH COLL REC,0161-4681,0.744,1.221,Education & Educational Research,2009
JOURNAL OF SOCIAL WORK EDUCATION,J SOC WORK EDUC,1043-7797,0.745,1.130,Education & Educational Research,2009
ECONOMICS OF EDUCATION REVIEW,ECON EDUC REV,0272-7757,0.763,1.120,Education & Educational Research,2009
JOURNAL OF GEOGRAPHY IN HIGHER EDUCATION,J GEOGR HIGHER EDUC,0309-8265,0.782,1.036,Education & Educational Research,2009
URBAN EDUCATION,URBAN EDUC,0042-0859,0.786,0.859,Education & Educational Research,2009
HEALTH EDUCATION JOURNAL,HEALTH EDUC J,0017-8969,0.792,Not Available,Education & Educational Research,2009
READING AND WRITING,READ WRIT,0922-4777,0.823,Not Available,Education & Educational Research,2009
European Physical Education Review,EUR PHYS EDUC REV,1356-336X,0.825,Not Available,Education & Educational Research,2009
COMPARATIVE EDUCATION,COMP EDUC,0305-0068,0.830,1.315,Education & Educational Research,2009
JOURNAL OF MORAL EDUCATION,J MORAL EDUC,0305-7240,0.855,0.849,Education & Educational Research,2009
HIGHER EDUCATION,HIGH EDUC,0018-1560,0.856,1.448,Education & Educational Research,2009
AMERICAN JOURNAL OF EDUCATION,AM J EDUC,0195-6744,0.857,1.061,Education & Educational Research,2009
JOURNAL OF COLLEGE STUDENT DEVELOPMENT,J COLL STUDENT DEV,0897-5264,0.867,1.193,Education & Educational Research,2009
ELEMENTARY SCHOOL JOURNAL,ELEM SCHOOL J,0013-5984,0.868,1.895,Education & Educational Research,2009
INTERNATIONAL JOURNAL OF EDUCATIONAL DEVELOPMENT,INT J EDUC DEV,0738-0593,0.877,0.851,Education & Educational Research,2009
COMPARATIVE EDUCATION REVIEW,COMP EDUC REV,0010-4086,0.900,1.183,Education & Educational Research,2009
INNOVATIONS IN EDUCATION AND TEACHING INTERNATIONAL,INNOV EDUC TEACH INT,1470-3297,0.900,0.857,Education & Educational Research,2009
RESEARCH IN HIGHER EDUCATION,RES HIGH EDUC,0361-0365,0.903,1.643,Education & Educational Research,2009
STUDIES IN HIGHER EDUCATION,STUD HIGH EDUC,0307-5079,0.929,1.601,Education & Educational Research,2009
TESOL QUARTERLY,TESOL QUART,0039-8322,0.942,1.563,Education & Educational Research,2009
INTERACTIVE LEARNING ENVIRONMENTS,INTERACT LEARN ENVIR,1049-4820,0.973,1.135,Education & Educational Research,2009
ACADEMIC PSYCHIATRY,ACAD PSYCHIATR,1042-9670,0.977,1.150,Education & Educational Research,2009
TEACHING AND TEACHER EDUCATION,TEACH TEACH EDUC,0742-051X,0.977,1.415,Education & Educational Research,2009
LANGUAGE LEARNING,LANG LEARN,0023-8333,0.984,1.738,Education & Educational Research,2009
JOURNAL OF EDUCATION POLICY,J EDUC POLICY,0268-0939,0.987,1.295,Education & Educational Research,2009
JOURNAL OF EXPERIMENTAL EDUCATION,J EXP EDUC,0022-0973,1.000,1.410,Education & Educational Research,2009
BRITISH EDUCATIONAL RESEARCH JOURNAL,BRIT EDUC RES J,0141-1926,1.035,1.332,Education & Educational Research,2009
INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,INT J SCI EDUC,0950-0693,1.047,1.614,Education & Educational Research,2009
JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,J EDUC BEHAV STAT,1076-9986,1.053,2.200,Education & Educational Research,2009
EDUCATIONAL TECHNOLOGY & SOCIETY,EDUC TECHNOL SOC,1436-4522,1.067,1.312,Education & Educational Research,2009
RESEARCH IN SCIENCE EDUCATION,RES SCI EDUC,0157-244X,1.088,1.131,Education & Educational Research,2009
JOURNAL OF RESEARCH IN READING,J RES READ,0141-0423,1.137,1.523,Education & Educational Research,2009
ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,ETR&D-EDUC TECH RES,1042-1629,1.183,1.727,Education & Educational Research,2009
Physical Review Special Topics-Physics Education Research,PHYS REV SPEC TOP-PH,1554-9178,1.237,1.719,Education & Educational Research,2009
BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,BRIT J EDUC TECHNOL,0007-1013,1.255,1.305,Education & Educational Research,2009
EDUCATIONAL ADMINISTRATION QUARTERLY,EDUC ADMIN QUART,0013-161X,1.270,1.809,Education & Educational Research,2009
JOURNAL FOR RESEARCH IN MATHEMATICS EDUCATION,J RES MATH EDUC,0021-8251,1.270,1.524,Education & Educational Research,2009
Australasian Journal of Educational Technology,AUSTRALAS J EDUC TEC,1449-3098,1.278,Not Available,Education & Educational Research,2009
SECOND LANGUAGE RESEARCH,SECOND LANG RES,0267-6583,1.281,1.924,Education & Educational Research,2009
JOURNAL OF COMPUTER ASSISTED LEARNING,J COMPUT ASSIST LEAR,0266-4909,1.313,2.060,Education & Educational Research,2009
INSTRUCTIONAL SCIENCE,INSTR SCI,0020-4277,1.341,2.311,Education & Educational Research,2009
JOURNAL OF AMERICAN COLLEGE HEALTH,J AM COLL HEALTH,0744-8481,1.381,2.284,Education & Educational Research,2009
ADVANCES IN HEALTH SCIENCES EDUCATION,ADV HEALTH SCI EDUC,1382-4996,1.412,1.871,Education & Educational Research,2009
JOURNAL OF TEACHER EDUCATION,J TEACH EDUC,0022-4871,1.429,1.385,Education & Educational Research,2009
SOCIOLOGY OF EDUCATION,SOCIOL EDUC,0038-0407,1.438,2.818,Education & Educational Research,2009
JOURNAL OF HIGHER EDUCATION,J HIGH EDUC,0022-1546,1.460,1.831,Education & Educational Research,2009
AIDS EDUCATION AND PREVENTION,AIDS EDUC PREV,0899-9546,1.506,1.973,Education & Educational Research,2009
REVIEW OF HIGHER EDUCATION,REV HIGH EDUC,0162-5748,1.545,1.398,Education & Educational Research,2009
READING RESEARCH QUARTERLY,READ RES QUART,0034-0553,1.622,1.960,Education & Educational Research,2009
SCIENCE EDUCATION,SCI EDUC,0036-8326,1.625,2.800,Education & Educational Research,2009
EDUCATIONAL EVALUATION AND POLICY ANALYSIS,EDUC EVAL POLICY AN,0162-3737,1.655,2.273,Education & Educational Research,2009
JOURNAL OF THE LEARNING SCIENCES,J LEARN SCI,1050-8406,1.767,5.114,Education & Educational Research,2009
REVIEW OF RESEARCH IN EDUCATION,REV RES EDUC,0091-732X,1.889,Not Available,Education & Educational Research,2009
JOURNAL OF RESEARCH IN SCIENCE TEACHING,J RES SCI TEACH,0022-4308,1.910,2.805,Education & Educational Research,2009
EARLY CHILDHOOD RESEARCH QUARTERLY,EARLY CHILD RES Q,0885-2006,1.925,2.412,Education & Educational Research,2009
JOURNAL OF SCHOOL HEALTH,J SCHOOL HEALTH,0022-4391,1.953,2.210,Education & Educational Research,2009
SCIENTIFIC STUDIES OF READING,SCI STUD READ,1088-8438,2.000,3.284,Education & Educational Research,2009
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,2.059,2.461,Education & Educational Research,2009
HEALTH EDUCATION RESEARCH,HEALTH EDUC RES,0268-1153,2.146,2.668,Education & Educational Research,2009
Academy of Management Learning & Education,ACAD MANAG LEARN EDU,1537-260X,2.232,Not Available,Education & Educational Research,2009
AMERICAN EDUCATIONAL RESEARCH JOURNAL,AM EDUC RES J,0002-8312,2.242,3.354,Education & Educational Research,2009
JOURNAL OF ENGINEERING EDUCATION,J ENG EDUC,1069-4730,2.317,3.809,Education & Educational Research,2009
LEARNING AND INSTRUCTION,LEARN INSTR,0959-4752,2.372,3.088,Education & Educational Research,2009
LANGUAGE LEARNING & TECHNOLOGY,LANG LEARN TECHNOL,1094-3501,2.531,3.575,Education & Educational Research,2009
International Journal of Computer-Supported Collaborative Learning,INT J COMP-SUPP COLL,1556-1607,2.692,3.655,Education & Educational Research,2009
REVIEW OF EDUCATIONAL RESEARCH,REV EDUC RES,0034-6543,3.326,5.726,Education & Educational Research,2009
