Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
TEACHING IN HIGHER EDUCATION,TEACH HIGH EDUC,1356-2517,0.500,Not Available,Education & Educational Research,2008
SPORT EDUCATION AND SOCIETY,SPORT EDUC SOC,1357-3322,0.511,0.969,Education & Educational Research,2008
EDUCATIONAL STUDIES,EDUC STUD,0305-5698,0.516,0.804,Education & Educational Research,2008
European Physical Education Review,EUR PHYS EDUC REV,1356-336X,0.541,Not Available,Education & Educational Research,2008
Zeitschrift fur Erziehungswissenschaft,Z ERZIEHWISS,1434-663X,0.545,Not Available,Education & Educational Research,2008
AMERICAN JOURNAL OF EDUCATION,AM J EDUC,0195-6744,0.568,0.634,Education & Educational Research,2008
BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,BRIT J SOCIOL EDUC,0142-5692,0.573,0.862,Education & Educational Research,2008
INTERNATIONAL JOURNAL OF EDUCATIONAL DEVELOPMENT,INT J EDUC DEV,0738-0593,0.573,0.588,Education & Educational Research,2008
HIGHER EDUCATION,HIGH EDUC,0018-1560,0.600,1.119,Education & Educational Research,2008
REVIEW OF HIGHER EDUCATION,REV HIGH EDUC,0162-5748,0.613,0.822,Education & Educational Research,2008
HARVARD EDUCATIONAL REVIEW,HARVARD EDUC REV,0017-8055,0.619,1.176,Education & Educational Research,2008
URBAN EDUCATION,URBAN EDUC,0042-0859,0.653,0.876,Education & Educational Research,2008
SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,SCH EFF SCH IMPROV,0924-3453,0.658,1.088,Education & Educational Research,2008
OXFORD REVIEW OF EDUCATION,OXFORD REV EDUC,0305-4985,0.662,0.908,Education & Educational Research,2008
JOURNAL OF EDUCATIONAL RESEARCH,J EDUC RES,0022-0671,0.667,1.161,Education & Educational Research,2008
QUEST,QUEST,0033-6297,0.677,0.769,Education & Educational Research,2008
INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,INT J SCI EDUC,0950-0693,0.690,1.060,Education & Educational Research,2008
ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,ETR&D-EDUC TECH RES,1042-1629,0.695,1.144,Education & Educational Research,2008
JOURNAL OF SOCIAL WORK EDUCATION,J SOC WORK EDUC,1043-7797,0.697,0.853,Education & Educational Research,2008
Language Teaching Research,LANG TEACH RES,1362-1688,0.711,Not Available,Education & Educational Research,2008
JOURNAL OF COLLEGE STUDENT DEVELOPMENT,J COLL STUDENT DEV,0897-5264,0.714,0.971,Education & Educational Research,2008
COMPARATIVE EDUCATION,COMP EDUC,0305-0068,0.741,0.984,Education & Educational Research,2008
TEACHERS COLLEGE RECORD,TEACH COLL REC,0161-4681,0.742,1.107,Education & Educational Research,2008
TEACHING SOCIOLOGY,TEACH SOCIOL,0092-055X,0.745,0.718,Education & Educational Research,2008
EDUCATIONAL RESEARCH,EDUC RES-UK,0013-1881,0.750,1.156,Education & Educational Research,2008
JOURNAL OF TEACHING IN PHYSICAL EDUCATION,J TEACH PHYS EDUC,0273-5024,0.761,1.171,Education & Educational Research,2008
RESEARCH IN THE TEACHING OF ENGLISH,RES TEACH ENGL,0034-527X,0.765,0.870,Education & Educational Research,2008
TEACHING AND TEACHER EDUCATION,TEACH TEACH EDUC,0742-051X,0.769,1.367,Education & Educational Research,2008
GENDER AND EDUCATION,GENDER EDUC,0954-0253,0.782,1.006,Education & Educational Research,2008
BRITISH EDUCATIONAL RESEARCH JOURNAL,BRIT EDUC RES J,0141-1926,0.791,1.009,Education & Educational Research,2008
ECONOMICS OF EDUCATION REVIEW,ECON EDUC REV,0272-7757,0.804,1.031,Education & Educational Research,2008
COMPARATIVE EDUCATION REVIEW,COMP EDUC REV,0010-4086,0.860,1.062,Education & Educational Research,2008
RESEARCH IN HIGHER EDUCATION,RES HIGH EDUC,0361-0365,0.871,1.266,Education & Educational Research,2008
REVIEW OF RESEARCH IN EDUCATION,REV RES EDUC,0091-732X,0.875,Not Available,Education & Educational Research,2008
EDUCATIONAL TECHNOLOGY & SOCIETY,EDUC TECHNOL SOC,1436-4522,0.904,0.982,Education & Educational Research,2008
INTERACTIVE LEARNING ENVIRONMENTS,INTERACT LEARN ENVIR,1049-4820,0.914,0.853,Education & Educational Research,2008
INSTRUCTIONAL SCIENCE,INSTR SCI,0020-4277,0.917,1.816,Education & Educational Research,2008
JOURNAL OF EDUCATION POLICY,J EDUC POLICY,0268-0939,0.933,1.195,Education & Educational Research,2008
READING AND WRITING,READ WRIT,0922-4777,0.935,Not Available,Education & Educational Research,2008
STUDIES IN HIGHER EDUCATION,STUD HIGH EDUC,0307-5079,0.938,1.366,Education & Educational Research,2008
JOURNAL FOR RESEARCH IN MATHEMATICS EDUCATION,J RES MATH EDUC,0021-8251,0.971,1.101,Education & Educational Research,2008
TESOL QUARTERLY,TESOL QUART,0039-8322,0.972,1.124,Education & Educational Research,2008
BRITISH JOURNAL OF EDUCATIONAL STUDIES,BRIT J EDUC STUD,0007-1005,0.977,0.886,Education & Educational Research,2008
ACADEMIC PSYCHIATRY,ACAD PSYCHIATR,1042-9670,0.992,1.172,Education & Educational Research,2008
BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,BRIT J EDUC TECHNOL,0007-1013,1.041,1.258,Education & Educational Research,2008
JOURNAL OF RESEARCH IN SCIENCE TEACHING,J RES SCI TEACH,0022-4308,1.048,1.852,Education & Educational Research,2008
JOURNAL OF COMPUTER ASSISTED LEARNING,J COMPUT ASSIST LEAR,0266-4909,1.065,1.663,Education & Educational Research,2008
SCIENCE EDUCATION,SCI EDUC,0036-8326,1.088,1.818,Education & Educational Research,2008
JOURNAL OF ENGINEERING EDUCATION,J ENG EDUC,1069-4730,1.093,Not Available,Education & Educational Research,2008
JOURNAL OF RESEARCH IN READING,J RES READ,0141-0423,1.113,1.395,Education & Educational Research,2008
JOURNAL OF GEOGRAPHY IN HIGHER EDUCATION,J GEOGR HIGHER EDUC,0309-8265,1.125,1.234,Education & Educational Research,2008
EDUCATIONAL EVALUATION AND POLICY ANALYSIS,EDUC EVAL POLICY AN,0162-3737,1.133,1.651,Education & Educational Research,2008
SECOND LANGUAGE RESEARCH,SECOND LANG RES,0267-6583,1.206,1.117,Education & Educational Research,2008
JOURNAL OF TEACHER EDUCATION,J TEACH EDUC,0022-4871,1.222,1.293,Education & Educational Research,2008
ELEMENTARY SCHOOL JOURNAL,ELEM SCHOOL J,0013-5984,1.234,1.876,Education & Educational Research,2008
JOURNAL OF HIGHER EDUCATION,J HIGH EDUC,0022-1546,1.250,1.378,Education & Educational Research,2008
ADVANCES IN HEALTH SCIENCES EDUCATION,ADV HEALTH SCI EDUC,1382-4996,1.254,1.545,Education & Educational Research,2008
JOURNAL OF SCHOOL HEALTH,J SCHOOL HEALTH,0022-4391,1.273,1.576,Education & Educational Research,2008
JOURNAL OF EXPERIMENTAL EDUCATION,J EXP EDUC,0022-0973,1.310,1.493,Education & Educational Research,2008
EARLY CHILDHOOD RESEARCH QUARTERLY,EARLY CHILD RES Q,0885-2006,1.387,1.940,Education & Educational Research,2008
LEARNING AND INSTRUCTION,LEARN INSTR,0959-4752,1.435,2.446,Education & Educational Research,2008
READING RESEARCH QUARTERLY,READ RES QUART,0034-0553,1.500,1.717,Education & Educational Research,2008
AIDS EDUCATION AND PREVENTION,AIDS EDUC PREV,0899-9546,1.505,2.093,Education & Educational Research,2008
LANGUAGE LEARNING,LANG LEARN,0023-8333,1.545,1.800,Education & Educational Research,2008
SOCIOLOGY OF EDUCATION,SOCIOL EDUC,0038-0407,1.594,2.265,Education & Educational Research,2008
JOURNAL OF AMERICAN COLLEGE HEALTH,J AM COLL HEALTH,0744-8481,1.663,2.528,Education & Educational Research,2008
AMERICAN EDUCATIONAL RESEARCH JOURNAL,AM EDUC RES J,0002-8312,1.667,2.874,Education & Educational Research,2008
LANGUAGE LEARNING & TECHNOLOGY,LANG LEARN TECHNOL,1094-3501,1.700,2.067,Education & Educational Research,2008
JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,J EDUC BEHAV STAT,1076-9986,1.706,1.750,Education & Educational Research,2008
Physical Review Special Topics-Physics Education Research,PHYS REV SPEC TOP-PH,1554-9178,1.781,1.892,Education & Educational Research,2008
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,2.190,2.712,Education & Educational Research,2008
HEALTH EDUCATION RESEARCH,HEALTH EDUC RES,0268-1153,2.310,2.776,Education & Educational Research,2008
JOURNAL OF THE LEARNING SCIENCES,J LEARN SCI,1050-8406,2.433,4.060,Education & Educational Research,2008
SCIENTIFIC STUDIES OF READING,SCI STUD READ,1088-8438,2.625,2.843,Education & Educational Research,2008
Academy of Management Learning & Education,ACAD MANAG LEARN EDU,1537-260X,2.889,Not Available,Education & Educational Research,2008
REVIEW OF EDUCATIONAL RESEARCH,REV EDUC RES,0034-6543,3.361,4.803,Education & Educational Research,2008
