Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
HARVARD EDUCATIONAL REVIEW,HARVARD EDUC REV,0017-8055,1.000,1.573,Education & Educational Research,2007
LEARNING AND INSTRUCTION,LEARN INSTR,0959-4752,1.029,2.181,Education & Educational Research,2007
EDUCATIONAL EVALUATION AND POLICY ANALYSIS,EDUC EVAL POLICY AN,0162-3737,1.062,2.070,Education & Educational Research,2007
ELEMENTARY SCHOOL JOURNAL,ELEM SCHOOL J,0013-5984,1.062,1.405,Education & Educational Research,2007
JOURNAL OF RESEARCH IN SCIENCE TEACHING,J RES SCI TEACH,0022-4308,1.148,1.978,Education & Educational Research,2007
READING RESEARCH QUARTERLY,READ RES QUART,0034-0553,1.148,1.512,Education & Educational Research,2007
LANGUAGE LEARNING & TECHNOLOGY,LANG LEARN TECHNOL,1094-3501,1.222,Not Available,Education & Educational Research,2007
SOCIOLOGY OF EDUCATION,SOCIOL EDUC,0038-0407,1.290,2.393,Education & Educational Research,2007
JOURNAL OF RESEARCH IN READING,J RES READ,0141-0423,1.340,Not Available,Education & Educational Research,2007
AIDS EDUCATION AND PREVENTION,AIDS EDUC PREV,0899-9546,1.359,2.007,Education & Educational Research,2007
JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,J EDUC BEHAV STAT,1076-9986,1.361,1.444,Education & Educational Research,2007
JOURNAL OF THE LEARNING SCIENCES,J LEARN SCI,1050-8406,1.571,2.800,Education & Educational Research,2007
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,1.602,1.650,Education & Educational Research,2007
HEALTH EDUCATION RESEARCH,HEALTH EDUC RES,0268-1153,1.786,2.323,Education & Educational Research,2007
AMERICAN EDUCATIONAL RESEARCH JOURNAL,AM EDUC RES J,0002-8312,1.930,2.623,Education & Educational Research,2007
JOURNAL OF AMERICAN COLLEGE HEALTH,J AM COLL HEALTH,0744-8481,1.940,2.556,Education & Educational Research,2007
REVIEW OF EDUCATIONAL RESEARCH,REV EDUC RES,0034-6543,2.600,3.635,Education & Educational Research,2007
SCIENTIFIC STUDIES OF READING,SCI STUD READ,1088-8438,2.676,Not Available,Education & Educational Research,2007
Academy of Management Learning & Education,ACAD MANAG LEARN EDU,1537-260X,2.796,Not Available,Education & Educational Research,2007
JOURNAL OF ENGINEERING EDUCATION,J ENG EDUC,1069-4730,3.000,Not Available,Education & Educational Research,2007
