Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
APPLIED LINGUISTICS,APPL LINGUIST,0142-6001,0.692,Not Available,Education & Educational Research,2000
EDUCATIONAL ADMINISTRATION QUARTERLY,EDUC ADMIN QUART,0013-161X,0.685,Not Available,Education & Educational Research,2000
COMPARATIVE EDUCATION,COMP EDUC,0305-0068,0.675,Not Available,Education & Educational Research,2000
EDUCATIONAL RESEARCH,EDUC RES,0013-1881,0.667,Not Available,Education & Educational Research,2000
INSTRUCTIONAL SCIENCE,INSTR SCI,0020-4277,0.651,Not Available,Education & Educational Research,2000
JOURNAL OF LEGAL EDUCATION,J LEGAL EDUC,0022-2208,0.646,Not Available,Education & Educational Research,2000
STUDIES IN HIGHER EDUCATION,STUD HIGH EDUC,0307-5079,0.636,Not Available,Education & Educational Research,2000
BRITISH JOURNAL OF EDUCATIONAL STUDIES,BRIT J EDUC STUD,0007-1005,0.628,Not Available,Education & Educational Research,2000
SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,SCH EFF SCH IMPROV,0924-3453,0.578,Not Available,Education & Educational Research,2000
JOURNAL OF HIGHER EDUCATION,J HIGH EDUC,0022-1546,0.562,Not Available,Education & Educational Research,2000
LEARNING AND INSTRUCTION,LEARN INSTR,0959-4752,0.536,Not Available,Education & Educational Research,2000
JOURNAL OF ADOLESCENT & ADULT LITERACY,J ADOLESC ADULT LIT,1081-3004,0.531,Not Available,Education & Educational Research,2000
PHI DELTA KAPPAN,PHI DELTA KAPPAN,0031-7217,0.519,Not Available,Education & Educational Research,2000
EARLY CHILDHOOD RESEARCH QUARTERLY,EARLY CHILD RES Q,0885-2006,0.509,Not Available,Education & Educational Research,2000
READING TEACHER,READ TEACH,0034-0561,0.490,Not Available,Education & Educational Research,2000
TEACHING SOCIOLOGY,TEACH SOCIOL,0092-055X,0.484,Not Available,Education & Educational Research,2000
QUEST,QUEST,0033-6297,0.483,Not Available,Education & Educational Research,2000
JOURNAL OF COLLEGE STUDENT DEVELOPMENT,J COLL STUDENT DEV,0021-9789,0.470,Not Available,Education & Educational Research,2000
JOURNAL OF PHILOSOPHY OF EDUCATION,J PHILOS EDUC,0309-8249,0.463,Not Available,Education & Educational Research,2000
JOURNAL OF CURRICULUM STUDIES,J CURRICULUM STUD,0022-0272,0.438,Not Available,Education & Educational Research,2000
EDUCATIONAL POLICY,EDUC POLICY,0895-9048,0.426,Not Available,Education & Educational Research,2000
EDUCATIONAL STUDIES,EDUC STUD,0305-5698,0.426,Not Available,Education & Educational Research,2000
ADULT EDUCATION QUARTERLY,ADULT EDUC QUART,0741-7136,0.414,Not Available,Education & Educational Research,2000
MINERVA,MINERVA,0026-4695,0.414,Not Available,Education & Educational Research,2000
JOURNAL OF TEACHING IN PHYSICAL EDUCATION,J TEACH PHYS EDUC,0273-5024,0.412,Not Available,Education & Educational Research,2000
EDUCATIONAL REVIEW,EDUC REV,0013-1911,0.405,Not Available,Education & Educational Research,2000
JOURNAL OF TEACHER EDUCATION,J TEACH EDUC,0022-4871,0.394,Not Available,Education & Educational Research,2000
JOURNAL OF EXPERIMENTAL EDUCATION,J EXP EDUC,0022-0973,0.386,Not Available,Education & Educational Research,2000
URBAN EDUCATION,URBAN EDUC,0042-0859,0.386,Not Available,Education & Educational Research,2000
ACADEME-BULLETIN OF THE AAUP,ACADEME,0190-2946,0.376,Not Available,Education & Educational Research,2000
EDUCATION AND URBAN SOCIETY,EDUC URBAN SOC,0013-1245,0.373,Not Available,Education & Educational Research,2000
TEACHING OF PSYCHOLOGY,TEACH PSYCHOL,0098-6283,0.352,Not Available,Education & Educational Research,2000
JOURNAL OF EDUCATIONAL RESEARCH,J EDUC RES,0022-0671,0.351,Not Available,Education & Educational Research,2000
COMMUNICATION EDUCATION,COMMUN EDUC,0363-4523,0.350,Not Available,Education & Educational Research,2000
ACADEMIC PSYCHIATRY,ACAD PSYCHIATR,1042-9670,0.340,Not Available,Education & Educational Research,2000
LANGUAGE LEARNING,LANG LEARN,0023-8333,0.340,Not Available,Education & Educational Research,2000
RESEARCH IN HIGHER EDUCATION,RES HIGH EDUC,0361-0365,0.338,Not Available,Education & Educational Research,2000
FOREIGN LANGUAGE ANNALS,FOREIGN LANG ANN,0015-718X,0.328,Not Available,Education & Educational Research,2000
BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,BRIT J EDUC TECHNOL,0007-1013,0.318,Not Available,Education & Educational Research,2000
TEACHING AND TEACHER EDUCATION,TEACH TEACH EDUC,0742-051X,0.317,Not Available,Education & Educational Research,2000
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,0.300,Not Available,Education & Educational Research,2000
TEACHERS COLLEGE RECORD,TEACH COLL REC,0161-4681,0.300,Not Available,Education & Educational Research,2000
YOUNG CHILDREN,YOUNG CHILDREN,0044-0728,0.295,Not Available,Education & Educational Research,2000
JOURNAL FOR RESEARCH IN MATHEMATICS EDUCATION,J RES MATH EDUC,0021-8251,0.294,Not Available,Education & Educational Research,2000
ANTHROPOLOGY & EDUCATION QUARTERLY,ANTHROPOL EDUC QUART,0161-7761,0.293,Not Available,Education & Educational Research,2000
ECONOMICS OF EDUCATION REVIEW,ECON EDUC REV,0272-7757,0.280,Not Available,Education & Educational Research,2000
APPLIED MEASUREMENT IN EDUCATION,APPL MEAS EDUC,0895-7347,0.279,Not Available,Education & Educational Research,2000
JOURNAL OF ECONOMIC EDUCATION,J ECON EDUC,0022-0485,0.266,Not Available,Education & Educational Research,2000
HIGHER EDUCATION,HIGH EDUC,0018-1560,0.259,Not Available,Education & Educational Research,2000
EDUCATIONAL LEADERSHIP,EDUC LEADERSHIP,0013-1784,0.255,Not Available,Education & Educational Research,2000
NEW ZEALAND JOURNAL OF EDUCATIONAL STUDIES,NEW ZEAL J EDUC STUD,0028-8276,0.244,Not Available,Education & Educational Research,2000
CURRICULUM INQUIRY,CURRICULUM INQ,0362-6784,0.219,Not Available,Education & Educational Research,2000
JOURNAL OF COMPUTER ASSISTED LEARNING,J COMPUT ASSIST LEAR,0266-4909,0.212,Not Available,Education & Educational Research,2000
EDUCATIONAL GERONTOLOGY,EDUC GERONTOL,0360-1277,0.211,Not Available,Education & Educational Research,2000
THEORY INTO PRACTICE,THEOR PRACT,0040-5841,0.191,Not Available,Education & Educational Research,2000
ZEITSCHRIFT FUR PADAGOGIK,Z PADAGOGIK,0044-3247,0.189,Not Available,Education & Educational Research,2000
JOURNAL OF MORAL EDUCATION,J MORAL EDUC,0305-7240,0.182,Not Available,Education & Educational Research,2000
CANADIAN MODERN LANGUAGE REVIEW-REVUE CANADIENNE DES LANGUES VIVANTES,CAN MOD LANG REV,0008-4506,0.180,Not Available,Education & Educational Research,2000
ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,ETR&D-EDUC TECH RES,1042-1629,0.177,Not Available,Education & Educational Research,2000
READING RESEARCH AND INSTRUCTION,READ RES INSTRUCT,0886-0246,0.174,Not Available,Education & Educational Research,2000
INTERNATIONAL JOURNAL OF EDUCATIONAL DEVELOPMENT,INT J EDUC DEV,0738-0593,0.134,Not Available,Education & Educational Research,2000
INNOVATIONS IN EDUCATION AND TRAINING INTERNATIONAL,INNOV EDUC TRAIN INT,1355-8005,0.130,Not Available,Education & Educational Research,2000
READING AND WRITING,READ WRIT,0922-4777,0.122,Not Available,Education & Educational Research,2000
HISTORY OF EDUCATION QUARTERLY,HIST EDUC QUART,0018-2680,0.100,Not Available,Education & Educational Research,2000
JOURNAL OF EDUCATIONAL COMPUTING RESEARCH,J EDUC COMPUT RES,0735-6331,0.086,Not Available,Education & Educational Research,2000
AUSTRALIAN JOURNAL OF EDUCATION,AUST J EDUC,0004-9441,0.054,Not Available,Education & Educational Research,2000
JOURNAL OF NEGRO EDUCATION,J NEGRO EDUC,0022-2984,0.045,Not Available,Education & Educational Research,2000
ALBERTA JOURNAL OF EDUCATIONAL RESEARCH,ALBERTA J EDUC RES,0002-4805,0.041,Not Available,Education & Educational Research,2000
CHINESE EDUCATION AND SOCIETY,CHINESE EDUC SOC,0009-4560,0.024,Not Available,Education & Educational Research,2000
RUSSIAN EDUCATION AND SOCIETY,RUSS EDUC SOC,1060-9393,0.013,Not Available,Education & Educational Research,2000
