Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
BRITISH EDUCATIONAL RESEARCH JOURNAL,BRIT EDUC RES J,0141-1926,0.711,Not Available,Education & Educational Research,2002
JOURNAL OF SOCIAL WORK EDUCATION,J SOC WORK EDUC,1043-7797,0.696,Not Available,Education & Educational Research,2002
JOURNAL OF ADOLESCENT & ADULT LITERACY,J ADOLESC ADULT LIT,1081-3004,0.677,Not Available,Education & Educational Research,2002
JOURNAL OF TEACHER EDUCATION,J TEACH EDUC,0022-4871,0.677,Not Available,Education & Educational Research,2002
TESOL QUARTERLY,TESOL QUART,0039-8322,0.673,Not Available,Education & Educational Research,2002
JOURNAL OF SCHOOL HEALTH,J SCHOOL HEALTH,0022-4391,0.669,Not Available,Education & Educational Research,2002
ECONOMICS OF EDUCATION REVIEW,ECON EDUC REV,0272-7757,0.587,Not Available,Education & Educational Research,2002
LANGUAGE LEARNING,LANG LEARN,0023-8333,0.581,Not Available,Education & Educational Research,2002
JOURNAL OF EXPERIMENTAL EDUCATION,J EXP EDUC,0022-0973,0.564,Not Available,Education & Educational Research,2002
BRITISH JOURNAL OF EDUCATIONAL STUDIES,BRIT J EDUC STUD,0007-1005,0.561,Not Available,Education & Educational Research,2002
EDUCATIONAL ADMINISTRATION QUARTERLY,EDUC ADMIN QUART,0013-161X,0.556,Not Available,Education & Educational Research,2002
INSTRUCTIONAL SCIENCE,INSTR SCI,0020-4277,0.550,Not Available,Education & Educational Research,2002
APPLIED MEASUREMENT IN EDUCATION,APPL MEAS EDUC,0895-7347,0.548,Not Available,Education & Educational Research,2002
REVIEW OF HIGHER EDUCATION,REV HIGH EDUC,0162-5748,0.542,Not Available,Education & Educational Research,2002
JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,J EDUC BEHAV STAT,1076-9986,0.541,Not Available,Education & Educational Research,2002
OXFORD REVIEW OF EDUCATION,OXFORD REV EDUC,0305-4985,0.523,Not Available,Education & Educational Research,2002
JOURNAL FOR RESEARCH IN MATHEMATICS EDUCATION,J RES MATH EDUC,0021-8251,0.515,Not Available,Education & Educational Research,2002
JOURNAL OF COLLEGE STUDENT DEVELOPMENT,J COLL STUDENT DEV,0021-9789,0.505,Not Available,Education & Educational Research,2002
MINERVA,MINERVA,0026-4695,0.486,Not Available,Education & Educational Research,2002
JOURNAL OF EDUCATIONAL RESEARCH,J EDUC RES,0022-0671,0.466,Not Available,Education & Educational Research,2002
PHI DELTA KAPPAN,PHI DELTA KAPPAN,0031-7217,0.465,Not Available,Education & Educational Research,2002
JOURNAL OF TEACHING IN PHYSICAL EDUCATION,J TEACH PHYS EDUC,0273-5024,0.453,Not Available,Education & Educational Research,2002
ANTHROPOLOGY & EDUCATION QUARTERLY,ANTHROPOL EDUC QUART,0161-7761,0.452,Not Available,Education & Educational Research,2002
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,0.442,Not Available,Education & Educational Research,2002
JOURNAL OF LITERACY RESEARCH,J LIT RES,1086-296X,0.438,Not Available,Education & Educational Research,2002
ACADEMIC PSYCHIATRY,ACAD PSYCHIATR,1042-9670,0.431,Not Available,Education & Educational Research,2002
EARLY CHILDHOOD RESEARCH QUARTERLY,EARLY CHILD RES Q,0885-2006,0.423,Not Available,Education & Educational Research,2002
INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,INT J SCI EDUC,0950-0693,0.416,Not Available,Education & Educational Research,2002
JOURNAL OF COMPUTER ASSISTED LEARNING,J COMPUT ASSIST LEAR,0266-4909,0.403,Not Available,Education & Educational Research,2002
JOURNAL OF EDUCATION POLICY,J EDUC POLICY,0268-0939,0.400,Not Available,Education & Educational Research,2002
TEACHING SOCIOLOGY,TEACH SOCIOL,0092-055X,0.397,Not Available,Education & Educational Research,2002
RESEARCH IN HIGHER EDUCATION,RES HIGH EDUC,0361-0365,0.394,Not Available,Education & Educational Research,2002
JOURNAL OF CURRICULUM STUDIES,J CURRICULUM STUD,0022-0272,0.390,Not Available,Education & Educational Research,2002
EDUCATIONAL RESEARCH,EDUC RES-UK,0013-1881,0.388,Not Available,Education & Educational Research,2002
BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,BRIT J EDUC TECHNOL,0007-1013,0.380,Not Available,Education & Educational Research,2002
GENDER AND EDUCATION,GENDER EDUC,0954-0253,0.380,Not Available,Education & Educational Research,2002
JOURNAL OF MORAL EDUCATION,J MORAL EDUC,0305-7240,0.375,Not Available,Education & Educational Research,2002
EDUCATIONAL STUDIES,EDUC STUD,0305-5698,0.371,Not Available,Education & Educational Research,2002
TEACHING AND TEACHER EDUCATION,TEACH TEACH EDUC,0742-051X,0.368,Not Available,Education & Educational Research,2002
EDUCATIONAL POLICY,EDUC POLICY,0895-9048,0.339,Not Available,Education & Educational Research,2002
FOREIGN LANGUAGE ANNALS,FOREIGN LANG ANN,0015-718X,0.329,Not Available,Education & Educational Research,2002
COMPARATIVE EDUCATION REVIEW,COMP EDUC REV,0010-4086,0.300,Not Available,Education & Educational Research,2002
HIGHER EDUCATION,HIGH EDUC,0018-1560,0.299,Not Available,Education & Educational Research,2002
EDUCATIONAL REVIEW,EDUC REV,0013-1911,0.298,Not Available,Education & Educational Research,2002
ADULT EDUCATION QUARTERLY,ADULT EDUC QUART,0741-7136,0.290,Not Available,Education & Educational Research,2002
INNOVATIONS IN EDUCATION AND TRAINING INTERNATIONAL,INNOV EDUC TRAIN INT,1355-8005,0.278,Not Available,Education & Educational Research,2002
EDUCATIONAL GERONTOLOGY,EDUC GERONTOL,0360-1277,0.268,Not Available,Education & Educational Research,2002
COMPARATIVE EDUCATION,COMP EDUC,0305-0068,0.263,Not Available,Education & Educational Research,2002
JOURNAL OF LEGAL EDUCATION,J LEGAL EDUC,0022-2208,0.256,Not Available,Education & Educational Research,2002
TEACHING OF PSYCHOLOGY,TEACH PSYCHOL,0098-6283,0.248,Not Available,Education & Educational Research,2002
INTERNATIONAL JOURNAL OF EDUCATIONAL DEVELOPMENT,INT J EDUC DEV,0738-0593,0.246,Not Available,Education & Educational Research,2002
AMERICAN JOURNAL OF EDUCATION,AM J EDUC,0195-6744,0.238,Not Available,Education & Educational Research,2002
URBAN EDUCATION,URBAN EDUC,0042-0859,0.230,Not Available,Education & Educational Research,2002
CURRICULUM INQUIRY,CURRICULUM INQ,0362-6784,0.220,Not Available,Education & Educational Research,2002
YOUNG CHILDREN,YOUNG CHILDREN,0044-0728,0.206,Not Available,Education & Educational Research,2002
JOURNAL OF ECONOMIC EDUCATION,J ECON EDUC,0022-0485,0.200,Not Available,Education & Educational Research,2002
THEORY INTO PRACTICE,THEOR PRACT,0040-5841,0.182,Not Available,Education & Educational Research,2002
READING TEACHER,READ TEACH,0034-0561,0.181,Not Available,Education & Educational Research,2002
EDUCATIONAL LEADERSHIP,EDUC LEADERSHIP,0013-1784,0.164,Not Available,Education & Educational Research,2002
EDUCATION AND URBAN SOCIETY,EDUC URBAN SOC,0013-1245,0.148,Not Available,Education & Educational Research,2002
READING RESEARCH AND INSTRUCTION,READ RES INSTRUCT,0886-0246,0.143,Not Available,Education & Educational Research,2002
JOURNAL OF PHILOSOPHY OF EDUCATION,J PHILOS EDUC,0309-8249,0.125,Not Available,Education & Educational Research,2002
ACADEME-BULLETIN OF THE AAUP,ACADEME,0190-2946,0.124,Not Available,Education & Educational Research,2002
ZEITSCHRIFT FUR PADAGOGIK,Z PADAGOGIK,0044-3247,0.113,Not Available,Education & Educational Research,2002
ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,ETR&D-EDUC TECH RES,1042-1629,0.089,Not Available,Education & Educational Research,2002
JOURNAL OF ART & DESIGN EDUCATION,J ART DESIGN EDUC,0260-9991,0.088,Not Available,Education & Educational Research,2002
NEW ZEALAND JOURNAL OF EDUCATIONAL STUDIES,NEW ZEAL J EDUC STUD,0028-8276,0.061,Not Available,Education & Educational Research,2002
RUSSIAN EDUCATION AND SOCIETY,RUSS EDUC SOC,1060-9393,0.028,Not Available,Education & Educational Research,2002
CHINESE EDUCATION AND SOCIETY,CHINESE EDUC SOC,1061-1932,0.017,Not Available,Education & Educational Research,2002
REVIEW OF RESEARCH IN EDUCATION,REV RES EDUC,0091-732X,0.000,Not Available,Education & Educational Research,2002
INNOVATIONS IN EDUCATION AND TEACHING INTERNATIONAL,INNOV EDUC TEACH INT,1470-3297,Not Available,Not Available,Education & Educational Research,2002
