Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
Studies in Continuing Education,STUD CONTIN EDUC,0158-037X,0.341,0.767,Education & Educational Research,2015
English in Education,ENGL EDUC-UK,0425-0494,0.344,0.329,Education & Educational Research,2015
Journal of Hospitality Leisure Sport & Tourism Education,J HOSP LEIS SPORT TO,1473-8376,0.375,0.414,Education & Educational Research,2015
Revista Espanola de Pedagogia,REV ESP PEDAGOG,0034-9461,0.379,0.372,Education & Educational Research,2015
English Teaching-Practice and Critique,ENGL TEACH-PRACT CRI,1175-8708,0.385,0.645,Education & Educational Research,2015
Asia Pacific Education Review,ASIA PAC EDUC REV,1598-1037,0.394,0.632,Education & Educational Research,2015
ZEITSCHRIFT FUR PADAGOGIK,Z PADAGOGIK,0044-3247,0.400,0.366,Education & Educational Research,2015
Educational Sciences-Theory & Practice,EDUC SCI-THEOR PRACT,1303-0485,0.402,0.522,Education & Educational Research,2015
Educacion XX1,EDUC XX1,1139-613X,0.406,0.346,Education & Educational Research,2015
PAEDAGOGICA HISTORICA,PAEDAGOG HIST,0030-9230,0.409,0.349,Education & Educational Research,2015
Scandinavian Journal of Educational Research,SCAND J EDUC RES,0031-3831,0.410,0.851,Education & Educational Research,2015
Educational Philosophy and Theory,EDUC PHILOS THEORY,0013-1857,0.415,0.627,Education & Educational Research,2015
Australasian Journal of Early Childhood,AUST J EARLY CHILD,0312-5033,0.427,0.931,Education & Educational Research,2015
EDUCATIONAL GERONTOLOGY,EDUC GERONTOL,0360-1277,0.429,0.647,Education & Educational Research,2015
Irish Educational Studies,IRISH EDUC STUD,0332-3315,0.431,0.578,Education & Educational Research,2015
EDUCATION AND URBAN SOCIETY,EDUC URBAN SOC,0013-1245,0.444,0.597,Education & Educational Research,2015
JOURNAL OF PHILOSOPHY OF EDUCATION,J PHILOS EDUC,0309-8249,0.444,0.561,Education & Educational Research,2015
British Journal of Religious Education,BRIT J RELIG EDUC,0141-6200,0.447,0.620,Education & Educational Research,2015
ANTHROPOLOGY & EDUCATION QUARTERLY,ANTHROPOL EDUC QUART,0161-7761,0.451,1.172,Education & Educational Research,2015
Reading & Writing Quarterly,READ WRIT Q,1057-3569,0.452,0.551,Education & Educational Research,2015
Journal of Baltic Science Education,J BALT SCI EDUC,1648-3898,0.479,0.523,Education & Educational Research,2015
STUDIES IN PHILOSOPHY AND EDUCATION,STUD PHILOS EDUC,0039-3746,0.481,0.589,Education & Educational Research,2015
Music Education Research,MUSIC EDUC RES,1461-3808,0.482,0.504,Education & Educational Research,2015
Zeitschrift fur Erziehungswissenschaft,Z ERZIEHWISS,1434-663X,0.485,0.500,Education & Educational Research,2015
EDUCATIONAL STUDIES,EDUC STUD-UK,0305-5698,0.500,0.684,Education & Educational Research,2015
JOURNAL OF COLLEGE STUDENT DEVELOPMENT,J COLL STUDENT DEV,0897-5264,0.500,0.787,Education & Educational Research,2015
Journal of Computing in Higher Education,J COMPUT HIGH EDUC,1042-1726,0.500,0.772,Education & Educational Research,2015
Sex Education-Sexuality Society and Learning,SEX EDUC-SEX SOC LEA,1468-1811,0.505,Not Available,Education & Educational Research,2015
JOURNAL OF ECONOMIC EDUCATION,J ECON EDUC,0022-0485,0.507,0.785,Education & Educational Research,2015
English in Australia,ENGL AUST,0046-208X,0.513,0.398,Education & Educational Research,2015
Asia Pacific Journal of Education,ASIA PAC J EDUC,0218-8791,0.531,0.569,Education & Educational Research,2015
BRITISH JOURNAL OF EDUCATIONAL STUDIES,BRIT J EDUC STUD,0007-1005,0.532,1.053,Education & Educational Research,2015
Studies in Educational Evaluation,STUD EDUC EVAL,0191-491X,0.553,Not Available,Education & Educational Research,2015
TEACHING SOCIOLOGY,TEACH SOCIOL,0092-055X,0.559,0.868,Education & Educational Research,2015
Mathematical Thinking and Learning,MATH THINK LEARN,1098-6065,0.560,1.333,Education & Educational Research,2015
South African Journal of Education,S AFR J EDUC,0256-0100,0.560,0.874,Education & Educational Research,2015
AUSTRALIAN JOURNAL OF EDUCATION,AUST J EDUC,0004-9441,0.564,0.915,Education & Educational Research,2015
Asia-Pacific Education Researcher,ASIA-PAC EDUC RES,0119-5646,0.573,0.580,Education & Educational Research,2015
TEACHING OF PSYCHOLOGY,TEACH PSYCHOL,0098-6283,0.575,0.741,Education & Educational Research,2015
Higher Education Policy,HIGH EDUC POLICY,0952-8733,0.577,0.765,Education & Educational Research,2015
JOURNAL OF SOCIAL WORK EDUCATION,J SOC WORK EDUC,1043-7797,0.578,0.817,Education & Educational Research,2015
JOURNAL OF TEACHING IN PHYSICAL EDUCATION,J TEACH PHYS EDUC,0273-5024,0.579,1.310,Education & Educational Research,2015
Educational Assessment Evaluation and Accountability,EDUC ASSESS EVAL ACC,1874-8597,0.583,0.775,Education & Educational Research,2015
INNOVATIONS IN EDUCATION AND TEACHING INTERNATIONAL,INNOV EDUC TEACH INT,1470-3297,0.585,0.846,Education & Educational Research,2015
EDUCATIONAL RESEARCH,EDUC RES-UK,0013-1881,0.589,0.842,Education & Educational Research,2015
JOURNAL OF MORAL EDUCATION,J MORAL EDUC,0305-7240,0.610,0.644,Education & Educational Research,2015
European Early Childhood Education Research Journal,EUR EARLY CHILD EDUC,1350-293X,0.612,0.868,Education & Educational Research,2015
APPLIED MEASUREMENT IN EDUCATION,APPL MEAS EDUC,0895-7347,0.629,0.944,Education & Educational Research,2015
TEACHING IN HIGHER EDUCATION,TEACH HIGH EDUC,1356-2517,0.632,0.967,Education & Educational Research,2015
OXFORD REVIEW OF EDUCATION,OXFORD REV EDUC,0305-4985,0.635,1.047,Education & Educational Research,2015
JOURNAL OF EDUCATIONAL COMPUTING RESEARCH,J EDUC COMPUT RES,0735-6331,0.644,0.920,Education & Educational Research,2015
European Journal of Education,EUR J EDUC,0141-8211,0.658,0.968,Education & Educational Research,2015
Asia-Pacific Journal of Teacher Education,ASIA-PAC J TEACH EDU,1359-866X,0.667,1.176,Education & Educational Research,2015
Journal of Diversity in Higher Education,J DIVERS HIGH EDUC,1938-8926,0.676,1.228,Education & Educational Research,2015
HEALTH EDUCATION JOURNAL,HEALTH EDUC J,0017-8969,0.683,0.688,Education & Educational Research,2015
Journal of Language Identity and Education,J LANG IDENTITY EDUC,1534-8458,0.688,0.804,Education & Educational Research,2015
Educational Management Administration & Leadership,EDUC MANAG ADM LEAD,1741-1432,0.692,0.830,Education & Educational Research,2015
AUSTRALIAN EDUCATIONAL RESEARCHER,AUST EDUC RES,0311-6999,0.696,0.911,Education & Educational Research,2015
International Journal of Inclusive Education,INT J INCLUSIVE EDUC,1360-3116,0.696,1.145,Education & Educational Research,2015
READING TEACHER,READ TEACH,0034-0561,0.697,0.858,Education & Educational Research,2015
JOURNAL OF ADOLESCENT & ADULT LITERACY,J ADOLESC ADULT LIT,1081-3004,0.716,0.800,Education & Educational Research,2015
Eurasia Journal of Mathematics Science and Technology Education,EURASIA J MATH SCI T,1305-8215,0.720,Not Available,Education & Educational Research,2015
JOURNAL OF LITERACY RESEARCH,J LIT RES,1086-296X,0.727,1.247,Education & Educational Research,2015
Research in Science & Technological Education,RES SCI TECHNOL EDUC,0263-5143,0.743,0.705,Education & Educational Research,2015
TEACHERS COLLEGE RECORD,TEACH COLL REC,0161-4681,0.746,1.254,Education & Educational Research,2015
Teachers and Teaching,TEACH TEACH,1354-0602,0.752,1.110,Education & Educational Research,2015
Educational Measurement-Issues and Practice,EDUC MEAS-ISSUES PRA,0731-1745,0.774,Not Available,Education & Educational Research,2015
JOURNAL OF EDUCATION FOR TEACHING,J EDUC TEACHING,0260-7476,0.778,0.830,Education & Educational Research,2015
Learning Culture and Social Interaction,LEARN CULT SOC INTER,2210-6561,0.778,0.933,Education & Educational Research,2015
HARVARD EDUCATIONAL REVIEW,HARVARD EDUC REV,0017-8055,0.786,1.365,Education & Educational Research,2015
ADULT EDUCATION QUARTERLY,ADULT EDUC QUART,0741-7136,0.789,0.889,Education & Educational Research,2015
Science & Education,SCI EDUC-NETHERLANDS,0926-7220,0.792,0.989,Education & Educational Research,2015
Australasian Journal of Educational Technology,AUSTRALAS J EDUC TEC,1449-5554,0.798,1.171,Education & Educational Research,2015
European Journal of Teacher Education,EUR J TEACH EDUC,0261-9768,0.800,1.135,Education & Educational Research,2015
IRAL-INTERNATIONAL REVIEW OF APPLIED LINGUISTICS IN LANGUAGE TEACHING,IRAL-INT REV APPL LI,1613-4141,0.800,Not Available,Education & Educational Research,2015
Compare-A Journal of Comparative and International Education,COMPARE,0305-7925,0.802,0.672,Education & Educational Research,2015
QUEST,QUEST,0033-6297,0.809,1.101,Education & Educational Research,2015
CURRICULUM INQUIRY,CURRICULUM INQ,0362-6784,0.812,0.756,Education & Educational Research,2015
Language Culture and Curriculum,LANG CULT CURRIC,0790-8318,0.816,0.791,Education & Educational Research,2015
Research Papers in Education,RES PAP EDUC,0267-1522,0.820,0.922,Education & Educational Research,2015
SYSTEM,SYSTEM,0346-251X,0.834,1.305,Education & Educational Research,2015
Educational Studies in Mathematics,EDUC STUD MATH,0013-1954,0.839,1.217,Education & Educational Research,2015
International Journal for Educational and Vocational Guidance,INT J EDUC VOCAT GUI,0251-2513,0.839,0.694,Education & Educational Research,2015
Revista de Educacion,REV EDUC,0034-8082,0.845,0.772,Education & Educational Research,2015
ELT Journal,ELT J,0951-0893,0.864,1.117,Education & Educational Research,2015
URBAN EDUCATION,URBAN EDUC,0042-0859,0.869,1.015,Education & Educational Research,2015
EDUCATIONAL REVIEW,EDUC REV,0013-1911,0.873,1.236,Education & Educational Research,2015
Teacher Education and Special Education,TEACH EDUC SPEC EDUC,0888-4064,0.881,Not Available,Education & Educational Research,2015
Literacy,LITERACY,1741-4350,0.892,0.730,Education & Educational Research,2015
RESEARCH IN SCIENCE EDUCATION,RES SCI EDUC,0157-244X,0.895,1.206,Education & Educational Research,2015
Higher Education Research & Development,HIGH EDUC RES DEV,0729-4360,0.896,1.266,Education & Educational Research,2015
EDUCATIONAL POLICY,EDUC POLICY,0895-9048,0.903,0.924,Education & Educational Research,2015
GENDER AND EDUCATION,GENDER EDUC,0954-0253,0.905,1.151,Education & Educational Research,2015
European Physical Education Review,EUR PHYS EDUC REV,1356-336X,0.906,1.339,Education & Educational Research,2015
FOREIGN LANGUAGE ANNALS,FOREIGN LANG ANN,0015-718X,0.908,0.984,Education & Educational Research,2015
JOURNAL OF RESEARCH IN READING,J RES READ,0141-0423,0.917,1.353,Education & Educational Research,2015
Language and Education,LANG EDUC-UK,0950-0782,0.921,0.806,Education & Educational Research,2015
AMERICAN JOURNAL OF EDUCATION,AM J EDUC,0195-6744,0.925,1.970,Education & Educational Research,2015
Race Ethnicity and Education,RACE ETHNIC EDUC-UK,1361-3324,0.935,1.219,Education & Educational Research,2015
THEORY INTO PRACTICE,THEOR PRACT,0040-5841,0.936,1.033,Education & Educational Research,2015
COMPARATIVE EDUCATION REVIEW,COMP EDUC REV,0010-4086,0.943,1.374,Education & Educational Research,2015
Technology Pedagogy and Education,TECHNOL PEDAGOG EDUC,1475-939X,0.979,1.018,Education & Educational Research,2015
Active Learning in Higher Education,ACT LEARN HIGH EDUC,1469-7874,1.000,Not Available,Education & Educational Research,2015
Cambridge Journal of Education,CAMB J EDUC,0305-764X,1.000,1.151,Education & Educational Research,2015
INTERNATIONAL JOURNAL OF SCIENCE EDUCATION,INT J SCI EDUC,0950-0693,1.000,1.561,Education & Educational Research,2015
RESEARCH IN HIGHER EDUCATION,RES HIGH EDUC,0361-0365,1.000,1.844,Education & Educational Research,2015
Discourse-Studies in the Cultural Politics of Education,DISCOURSE-ABINGDON,0159-6306,1.019,1.262,Education & Educational Research,2015
Thinking Skills and Creativity,THINK SKILLS CREAT,1871-1871,1.022,1.392,Education & Educational Research,2015
Education Finance and Policy,EDUC FINANC POLICY,1557-3060,1.023,1.343,Education & Educational Research,2015
JOURNAL OF ENVIRONMENTAL EDUCATION,J ENVIRON EDUC,0095-8964,1.033,1.569,Education & Educational Research,2015
JOURNAL OF GEOGRAPHY IN HIGHER EDUCATION,J GEOGR HIGHER EDUC,0309-8265,1.034,1.100,Education & Educational Research,2015
Medical Education Online,MED EDUC ONLINE,1087-2981,1.039,1.518,Education & Educational Research,2015
ELEMENTARY SCHOOL JOURNAL,ELEM SCHOOL J,0013-5984,1.040,2.023,Education & Educational Research,2015
MINERVA,MINERVA,0026-4695,1.050,1.472,Education & Educational Research,2015
COMPARATIVE EDUCATION,COMP EDUC,0305-0068,1.052,1.188,Education & Educational Research,2015
Journal of Studies in International Education,J STUD INT EDUC,1028-3153,1.066,1.604,Education & Educational Research,2015
INTERNATIONAL JOURNAL OF EDUCATIONAL DEVELOPMENT,INT J EDUC DEV,0738-0593,1.067,1.265,Education & Educational Research,2015
Assessment & Evaluation in Higher Education,ASSESS EVAL HIGH EDU,0260-2938,1.075,1.489,Education & Educational Research,2015
JOURNAL OF CURRICULUM STUDIES,J CURRICULUM STUD,0022-0272,1.076,1.238,Education & Educational Research,2015
JOURNAL OF EDUCATIONAL AND BEHAVIORAL STATISTICS,J EDUC BEHAV STAT,1076-9986,1.083,1.426,Education & Educational Research,2015
Journal of Research on Educational Effectiveness,J RES EDUC EFF,1934-5747,1.094,Not Available,Education & Educational Research,2015
Assessing Writing,ASSESS WRIT,1075-2935,1.095,Not Available,Education & Educational Research,2015
EDUCATIONAL TECHNOLOGY & SOCIETY,EDUC TECHNOL SOC,1436-4522,1.104,1.472,Education & Educational Research,2015
International Journal of Science and Mathematics Education,INT J SCI MATH EDUC,1571-0068,1.104,1.084,Education & Educational Research,2015
EDUCATIONAL ADMINISTRATION QUARTERLY,EDUC ADMIN QUART,0013-161X,1.118,2.107,Education & Educational Research,2015
BRITISH EDUCATIONAL RESEARCH JOURNAL,BRIT EDUC RES J,0141-1926,1.124,1.738,Education & Educational Research,2015
Journal of Science Education and Technology,J SCI EDUC TECHNOL,1059-0145,1.124,1.238,Education & Educational Research,2015
ReCALL,RECALL,0958-3440,1.128,1.722,Education & Educational Research,2015
IEEE Transactions on Learning Technologies,IEEE T LEARN TECHNOL,1939-1382,1.129,1.608,Education & Educational Research,2015
JOURNAL OF HIGHER EDUCATION,J HIGH EDUC,0022-1546,1.136,1.558,Education & Educational Research,2015
Educational Psychology,EDUC PSYCHOL-UK,0144-3410,1.157,1.511,Education & Educational Research,2015
ETR&D-EDUCATIONAL TECHNOLOGY RESEARCH AND DEVELOPMENT,ETR&D-EDUC TECH RES,1042-1629,1.171,1.643,Education & Educational Research,2015
INTERACTIVE LEARNING ENVIRONMENTS,INTERACT LEARN ENVIR,1049-4820,1.175,1.418,Education & Educational Research,2015
Mind Brain and Education,MIND BRAIN EDUC,1751-2271,1.182,1.256,Education & Educational Research,2015
Early Education and Development,EARLY EDUC DEV,1040-9289,1.183,1.652,Education & Educational Research,2015
MODERN LANGUAGE JOURNAL,MOD LANG J,0026-7902,1.188,1.738,Education & Educational Research,2015
Mind Culture and Activity,MIND CULT ACT,1074-9039,1.200,1.367,Education & Educational Research,2015
REVIEW OF HIGHER EDUCATION,REV HIGH EDUC,0162-5748,1.200,1.776,Education & Educational Research,2015
HIGHER EDUCATION,HIGH EDUC,0018-1560,1.207,1.731,Education & Educational Research,2015
ACADEMIC PSYCHIATRY,ACAD PSYCHIATR,1042-9670,1.217,1.191,Education & Educational Research,2015
JOURNAL OF EDUCATIONAL RESEARCH,J EDUC RES,0022-0671,1.218,1.641,Education & Educational Research,2015
BRITISH JOURNAL OF SOCIOLOGY OF EDUCATION,BRIT J SOCIOL EDUC,0142-5692,1.220,1.408,Education & Educational Research,2015
STUDIES IN HIGHER EDUCATION,STUD HIGH EDUC,0307-5079,1.222,1.870,Education & Educational Research,2015
Language Policy,LANG POLICY-NETH,1568-4555,1.235,1.139,Education & Educational Research,2015
International Journal of Educational Research,INT J EDUC RES,0883-0355,1.244,Not Available,Education & Educational Research,2015
International Review of Research in Open and Distance Learning,INT REV RES OPEN DIS,1492-3831,1.244,1.441,Education & Educational Research,2015
SPORT EDUCATION AND SOCIETY,SPORT EDUC SOC,1357-3322,1.269,1.990,Education & Educational Research,2015
ECONOMICS OF EDUCATION REVIEW,ECON EDUC REV,0272-7757,1.297,1.813,Education & Educational Research,2015
RESEARCH IN THE TEACHING OF ENGLISH,RES TEACH ENGL,0034-527X,1.297,1.130,Education & Educational Research,2015
READING AND WRITING,READ WRIT,0922-4777,1.308,1.825,Education & Educational Research,2015
BMC Medical Education,BMC MED EDUC,1472-6920,1.312,1.661,Education & Educational Research,2015
Physical Review Special Topics-Physics Education Research,PHYS REV SPEC TOP-PH,1554-9178,1.316,1.479,Education & Educational Research,2015
SCHOOL EFFECTIVENESS AND SCHOOL IMPROVEMENT,SCH EFF SCH IMPROV,0924-3453,1.333,2.112,Education & Educational Research,2015
Vocations and Learning,VOCAT LEARN,1874-785X,1.333,1.299,Education & Educational Research,2015
International Journal of Bilingual Education and Bilingualism,INT J BILING EDUC BI,1367-0050,1.338,1.529,Education & Educational Research,2015
Environmental Education Research,ENVIRON EDUC RES,1350-4622,1.374,1.953,Education & Educational Research,2015
LANGUAGE LEARNING & TECHNOLOGY,LANG LEARN TECHNOL,1094-3501,1.382,2.418,Education & Educational Research,2015
Physical Education and Sport Pedagogy,PHYS EDUC SPORT PEDA,1740-8989,1.390,1.846,Education & Educational Research,2015
JOURNAL OF AMERICAN COLLEGE HEALTH,J AM COLL HEALTH,0744-8481,1.417,2.506,Education & Educational Research,2015
Comunicar,COMUNICAR,1134-3478,1.438,1.210,Education & Educational Research,2015
Language Teaching Research,LANG TEACH RES,1362-1688,1.444,1.878,Education & Educational Research,2015
INSTRUCTIONAL SCIENCE,INSTR SCI,0020-4277,1.462,2.080,Education & Educational Research,2015
TESOL QUARTERLY,TESOL QUART,0039-8322,1.513,1.947,Education & Educational Research,2015
AIDS EDUCATION AND PREVENTION,AIDS EDUC PREV,0899-9546,1.524,2.163,Education & Educational Research,2015
Critical Studies in Education,CRIT STUD EDUC,1750-8487,1.532,2.083,Education & Educational Research,2015
JOURNAL OF SCHOOL HEALTH,J SCHOOL HEALTH,0022-4391,1.547,2.160,Education & Educational Research,2015
Journal of English for Academic Purposes,J ENGL ACAD PURP,1475-1585,1.558,1.780,Education & Educational Research,2015
SECOND LANGUAGE RESEARCH,SECOND LANG RES,0267-6583,1.568,2.265,Education & Educational Research,2015
BRITISH JOURNAL OF EDUCATIONAL TECHNOLOGY,BRIT J EDUC TECHNOL,0007-1013,1.633,1.887,Education & Educational Research,2015
JOURNAL OF EXPERIMENTAL EDUCATION,J EXP EDUC,0022-0973,1.638,1.353,Education & Educational Research,2015
HEALTH EDUCATION RESEARCH,HEALTH EDUC RES,0268-1153,1.667,2.456,Education & Educational Research,2015
JOURNAL OF COMPUTER ASSISTED LEARNING,J COMPUT ASSIST LEAR,0266-4909,1.679,2.437,Education & Educational Research,2015
Learning Media and Technology,LEARN MEDIA TECHNOL,1743-9884,1.702,1.531,Education & Educational Research,2015
Computer Assisted Language Learning,COMPUT ASSIST LANG L,0958-8221,1.722,1.797,Education & Educational Research,2015
Review of Research in Education,REV RES EDUC,0091-732X,1.727,2.096,Education & Educational Research,2015
EARLY CHILDHOOD RESEARCH QUARTERLY,EARLY CHILD RES Q,0885-2006,1.730,2.913,Education & Educational Research,2015
JOURNAL OF ENGINEERING EDUCATION,J ENG EDUC,1069-4730,1.739,2.688,Education & Educational Research,2015
International Journal of Sustainability in Higher Education,INT J SUST HIGHER ED,1467-6370,1.763,2.544,Education & Educational Research,2015
SCIENCE EDUCATION,SCI EDUC,0036-8326,1.800,3.455,Education & Educational Research,2015
Chemistry Education Research and Practice,CHEM EDUC RES PRACT,1109-4028,1.802,1.755,Education & Educational Research,2015
TEACHING AND TEACHER EDUCATION,TEACH TEACH EDUC,0742-051X,1.823,2.198,Education & Educational Research,2015
LANGUAGE LEARNING,LANG LEARN,0023-8333,1.869,2.541,Education & Educational Research,2015
JOURNAL FOR RESEARCH IN MATHEMATICS EDUCATION,J RES MATH EDUC,0021-8251,1.907,2.456,Education & Educational Research,2015
Language Teaching,LANG TEACHING,0261-4448,2.000,2.627,Education & Educational Research,2015
SOCIOLOGY OF EDUCATION,SOCIOL EDUC,0038-0407,2.000,3.564,Education & Educational Research,2015
EDUCATIONAL EVALUATION AND POLICY ANALYSIS,EDUC EVAL POLICY AN,0162-3737,2.020,2.417,Education & Educational Research,2015
Distance Education,DISTANCE EDUC,0158-7919,2.021,1.581,Education & Educational Research,2015
READING RESEARCH QUARTERLY,READ RES QUART,0034-0553,2.087,3.168,Education & Educational Research,2015
Studies in Science Education,STUD SCI EDUC,0305-7267,2.167,3.452,Education & Educational Research,2015
JOURNAL OF EDUCATION POLICY,J EDUC POLICY,0268-0939,2.174,1.928,Education & Educational Research,2015
International Journal of Computer-Supported Collaborative Learning,INT J COMP-SUPP COLL,1556-1607,2.200,2.453,Education & Educational Research,2015
Metacognition and Learning,METACOGN LEARN,1556-1623,2.400,3.029,Education & Educational Research,2015
Academy of Management Learning & Education,ACAD MANAG LEARN EDU,1537-260X,2.458,3.682,Education & Educational Research,2015
ADVANCES IN HEALTH SCIENCES EDUCATION,ADV HEALTH SCI EDUC,1382-4996,2.462,3.193,Education & Educational Research,2015
Internet and Higher Education,INTERNET HIGH EDUC,1096-7516,2.719,3.599,Education & Educational Research,2015
SCIENTIFIC STUDIES OF READING,SCI STUD READ,1088-8438,2.745,2.885,Education & Educational Research,2015
JOURNAL OF TEACHER EDUCATION,J TEACH EDUC,0022-4871,2.754,3.551,Education & Educational Research,2015
COMPUTERS & EDUCATION,COMPUT EDUC,0360-1315,2.881,3.771,Education & Educational Research,2015
AMERICAN EDUCATIONAL RESEARCH JOURNAL,AM EDUC RES J,0002-8312,2.924,4.398,Education & Educational Research,2015
Educational Researcher,EDUC RESEARCHER,0013-189X,3.049,4.050,Education & Educational Research,2015
JOURNAL OF RESEARCH IN SCIENCE TEACHING,J RES SCI TEACH,0022-4308,3.052,3.793,Education & Educational Research,2015
JOURNAL OF THE LEARNING SCIENCES,J LEARN SCI,1050-8406,3.139,4.430,Education & Educational Research,2015
LEARNING AND INSTRUCTION,LEARN INSTR,0959-4752,3.692,4.988,Education & Educational Research,2015
Educational Research Review,EDUC RES REV-NETH,1747-938X,3.860,5.140,Education & Educational Research,2015
REVIEW OF EDUCATIONAL RESEARCH,REV EDUC RES,0034-6543,5.235,7.963,Education & Educational Research,2015
EDUCATIONAL PSYCHOLOGIST,EDUC PSYCHOL-US,0046-1520,5.688,6.865,Education & Educational Research,2015
