Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
SIMULATION MODELLING PRACTICE AND THEORY,SIMUL MODEL PRACT TH,1569-190X,0.799,0.924,Software Engineering,2009
OPTIMIZATION METHODS & SOFTWARE,OPTIM METHOD SOFTW,1055-6788,0.866,0.969,Software Engineering,2009
ACM TRANSACTIONS ON PROGRAMMING LANGUAGES AND SYSTEMS,ACM T PROGR LANG SYS,0164-0925,0.867,1.478,Software Engineering,2009
ALGORITHMICA,ALGORITHMICA,0178-4617,0.917,1.166,Software Engineering,2009
GRAPHICAL MODELS,GRAPH MODELS,1524-0703,0.926,1.327,Software Engineering,2009
REQUIREMENTS ENGINEERING,REQUIR ENG,0947-3602,0.931,1.907,Software Engineering,2009
MATHEMATICS AND COMPUTERS IN SIMULATION,MATH COMPUT SIMULAT,0378-4754,0.946,1.088,Software Engineering,2009
SOFTWARE QUALITY JOURNAL,SOFTWARE QUAL J,0963-9314,0.977,1.200,Software Engineering,2009
CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE,CONCURR COMP-PRACT E,1532-0626,1.004,1.322,Software Engineering,2009
ADVANCES IN ENGINEERING SOFTWARE,ADV ENG SOFTW,0965-9978,1.045,1.176,Software Engineering,2009
International Journal of Web Services Research,INT J WEB SERV RES,1545-7362,1.053,Not Available,Software Engineering,2009
JOURNAL OF VISUAL LANGUAGES AND COMPUTING,J VISUAL LANG COMPUT,1045-926X,1.082,1.246,Software Engineering,2009
ACM Transactions on Embedded Computing Systems,ACM T EMBED COMPUT S,1539-9087,1.099,Not Available,Software Engineering,2009
MATHEMATICAL AND COMPUTER MODELLING,MATH COMPUT MODEL,0895-7177,1.103,1.169,Software Engineering,2009
JOURNAL OF NETWORK AND COMPUTER APPLICATIONS,J NETW COMPUT APPL,1084-8045,1.111,1.289,Software Engineering,2009
JOURNAL OF SOFTWARE MAINTENANCE AND EVOLUTION-RESEARCH AND PRACTICE,J SOFTW MAINT EVOL-R,1532-060X,1.143,1.523,Software Engineering,2009
RANDOM STRUCTURES & ALGORITHMS,RANDOM STRUCT ALGOR,1042-9832,1.162,1.409,Software Engineering,2009
International Journal of Wavelets Multiresolution and Information Processing,INT J WAVELETS MULTI,0219-6913,1.168,Not Available,Software Engineering,2009
ACM Transactions on Multimedia Computing Communications and Applications,ACM T MULTIM COMPUT,1551-6857,1.170,Not Available,Software Engineering,2009
IEEE SECURITY & PRIVACY,IEEE SECUR PRIV,1540-7993,1.172,1.830,Software Engineering,2009
PRESENCE-TELEOPERATORS AND VIRTUAL ENVIRONMENTS,PRESENCE-TELEOP VIRT,1054-7460,1.241,1.645,Software Engineering,2009
ACM TRANSACTIONS ON DATABASE SYSTEMS,ACM T DATABASE SYST,0362-5915,1.245,3.290,Software Engineering,2009
FORMAL ASPECTS OF COMPUTING,FORM ASP COMPUT,0934-5043,1.255,1.138,Software Engineering,2009
Automated Software Engineering,AUTOMAT SOFTW ENG,0928-8910,1.267,Not Available,Software Engineering,2009
IBM SYSTEMS JOURNAL,IBM SYST J,0018-8670,1.289,1.975,Software Engineering,2009
JOURNAL OF VISUAL COMMUNICATION AND IMAGE REPRESENTATION,J VIS COMMUN IMAGE R,1047-3203,1.326,1.389,Software Engineering,2009
COMPUTER AIDED GEOMETRIC DESIGN,COMPUT AIDED GEOM D,0167-8396,1.330,1.864,Software Engineering,2009
IEEE TRANSACTIONS ON RELIABILITY,IEEE T RELIAB,0018-9529,1.331,1.830,Software Engineering,2009
JOURNAL OF SYSTEMS AND SOFTWARE,J SYST SOFTWARE,0164-1212,1.340,1.290,Software Engineering,2009
COMPUTER STANDARDS & INTERFACES,COMPUT STAND INTER,0920-5489,1.373,1.246,Software Engineering,2009
COMPUTER JOURNAL,COMPUT J,0010-4620,1.394,1.194,Software Engineering,2009
JOURNAL OF MATHEMATICAL IMAGING AND VISION,J MATH IMAGING VIS,0924-9907,1.437,2.467,Software Engineering,2009
ACM Transactions on Applied Perception,ACM T APPL PERCEPT,1544-3558,1.447,Not Available,Software Engineering,2009
SCIENCE OF COMPUTER PROGRAMMING,SCI COMPUT PROGRAM,0167-6423,1.459,1.365,Software Engineering,2009
THEORY AND PRACTICE OF LOGIC PROGRAMMING,THEOR PRACT LOG PROG,1471-0684,1.467,1.518,Software Engineering,2009
IMAGE AND VISION COMPUTING,IMAGE VISION COMPUT,0262-8856,1.474,1.767,Software Engineering,2009
JOURNAL OF FUNCTIONAL PROGRAMMING,J FUNCT PROGRAM,0956-7968,1.474,1.472,Software Engineering,2009
Software and Systems Modeling,SOFTW SYST MODEL,1619-1366,1.533,Not Available,Software Engineering,2009
INTERNATIONAL JOURNAL OF ELECTRONIC COMMERCE,INT J ELECTRON COMM,1086-4415,1.600,2.736,Software Engineering,2009
EMPIRICAL SOFTWARE ENGINEERING,EMPIR SOFTW ENG,1382-3256,1.612,2.039,Software Engineering,2009
SOFTWARE TESTING VERIFICATION & RELIABILITY,SOFTW TEST VERIF REL,0960-0833,1.632,2.542,Software Engineering,2009
IEEE MULTIMEDIA,IEEE MULTIMEDIA,1070-986X,1.661,2.020,Software Engineering,2009
COMPUTER-AIDED DESIGN,COMPUT AIDED DESIGN,0010-4485,1.667,2.333,Software Engineering,2009
COMPUTER GRAPHICS FORUM,COMPUT GRAPH FORUM,0167-7055,1.681,1.894,Software Engineering,2009
International Journal of Information Security,INT J INF SECUR,1615-5262,1.681,Not Available,Software Engineering,2009
IEEE COMPUTER GRAPHICS AND APPLICATIONS,IEEE COMPUT GRAPH,0272-1716,1.759,2.729,Software Engineering,2009
WORLD WIDE WEB-INTERNET AND WEB INFORMATION SYSTEMS,WORLD WIDE WEB,1386-145X,1.763,1.564,Software Engineering,2009
INFORMATION AND SOFTWARE TECHNOLOGY,INFORM SOFTWARE TECH,0950-5849,1.821,1.426,Software Engineering,2009
IEEE TRANSACTIONS ON MULTIMEDIA,IEEE T MULTIMEDIA,1520-9210,1.822,2.372,Software Engineering,2009
ACM TRANSACTIONS ON MATHEMATICAL SOFTWARE,ACM T MATH SOFTWARE,0098-3500,1.904,2.494,Software Engineering,2009
JOURNAL OF DATABASE MANAGEMENT,J DATABASE MANAGE,1063-8016,2.000,2.053,Software Engineering,2009
ACM TRANSACTIONS ON SOFTWARE ENGINEERING AND METHODOLOGY,ACM T SOFTW ENG METH,1049-331X,2.029,3.768,Software Engineering,2009
IEEE SOFTWARE,IEEE SOFTWARE,0740-7459,2.039,2.551,Software Engineering,2009
MATHEMATICAL PROGRAMMING,MATH PROGRAM,0025-5610,2.048,2.889,Software Engineering,2009
ACM Transactions on Internet Technology,ACM T INTERNET TECHN,1533-5399,2.077,Not Available,Software Engineering,2009
IEEE Transactions on Dependable and Secure Computing,IEEE T DEPEND SECURE,1545-5971,2.093,3.649,Software Engineering,2009
COMPUTER,COMPUTER,0018-9162,2.205,2.603,Software Engineering,2009
COMMUNICATIONS OF THE ACM,COMMUN ACM,0001-0782,2.346,3.050,Software Engineering,2009
IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS,IEEE T VIS COMPUT GR,1077-2626,2.350,2.643,Software Engineering,2009
JOURNAL OF THE ACM,J ACM,0004-5411,2.717,4.200,Software Engineering,2009
ACM Transactions on the Web,ACM T WEB,1559-1131,2.812,2.813,Software Engineering,2009
IEEE INTERNET COMPUTING,IEEE INTERNET COMPUT,1089-7801,3.108,3.293,Software Engineering,2009
IEEE MICRO,IEEE MICRO,0272-1732,3.205,3.264,Software Engineering,2009
Journal of Web Semantics,J WEB SEMANT,1570-8268,3.412,Not Available,Software Engineering,2009
ACM TRANSACTIONS ON GRAPHICS,ACM T GRAPHIC,0730-0301,3.619,5.012,Software Engineering,2009
IEEE TRANSACTIONS ON SOFTWARE ENGINEERING,IEEE T SOFTWARE ENG,0098-5589,3.750,4.865,Software Engineering,2009
