Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
ACM TRANSACTIONS ON GRAPHICS,ACM T GRAPHIC,0730-0301,4.081,Not Available,Software Engineering,2006
JOURNAL OF THE ACM,J ACM,0004-5411,2.917,Not Available,Software Engineering,2006
ACM TRANSACTIONS ON DATABASE SYSTEMS,ACM T DATABASE SYST,0362-5915,2.143,Not Available,Software Engineering,2006
IEEE TRANSACTIONS ON SOFTWARE ENGINEERING,IEEE T SOFTWARE ENG,0098-5589,2.132,Not Available,Software Engineering,2006
IEEE INTERNET COMPUTING,IEEE INTERNET COMPUT,1089-7801,1.935,Not Available,Software Engineering,2006
IEEE TRANSACTIONS ON VISUALIZATION AND COMPUTER GRAPHICS,IEEE T VIS COMPUT GR,1077-2626,1.794,Not Available,Software Engineering,2006
JOURNAL OF MATHEMATICAL IMAGING AND VISION,J MATH IMAGING VIS,0924-9907,1.767,Not Available,Software Engineering,2006
IEEE Transactions on Dependable and Secure Computing,IEEE T DEPEND SECURE,1545-5971,1.762,Not Available,Software Engineering,2006
ACM TRANSACTIONS ON SOFTWARE ENGINEERING AND METHODOLOGY,ACM T SOFTW ENG METH,1049-331X,1.636,Not Available,Software Engineering,2006
JOURNAL OF DATABASE MANAGEMENT,J DATABASE MANAGE,1063-8016,1.525,Not Available,Software Engineering,2006
IEEE TRANSACTIONS ON MULTIMEDIA,IEEE T MULTIMEDIA,1520-9210,1.511,Not Available,Software Engineering,2006
COMMUNICATIONS OF THE ACM,COMMUN ACM,0001-0782,1.509,Not Available,Software Engineering,2006
SIGMOD RECORD,SIGMOD REC,0163-5808,1.455,Not Available,Software Engineering,2006
COMPUTER-AIDED DESIGN,COMPUT AIDED DESIGN,0010-4485,1.446,Not Available,Software Engineering,2006
IEEE COMPUTER GRAPHICS AND APPLICATIONS,IEEE COMPUT GRAPH,0272-1716,1.429,Not Available,Software Engineering,2006
INTERNATIONAL JOURNAL OF ELECTRONIC COMMERCE,INT J ELECTRON COMM,1086-4415,1.429,Not Available,Software Engineering,2006
IEEE MULTIMEDIA,IEEE MULTIMEDIA,1070-986X,1.317,Not Available,Software Engineering,2006
ACM TRANSACTIONS ON MATHEMATICAL SOFTWARE,ACM T MATH SOFTWARE,0098-3500,1.298,Not Available,Software Engineering,2006
COMPUTER,COMPUTER,0018-9162,1.289,Not Available,Software Engineering,2006
IEEE SOFTWARE,IEEE SOFTWARE,0740-7459,1.252,Not Available,Software Engineering,2006
IEEE SECURITY & PRIVACY,IEEE SECUR PRIV,1540-7993,1.211,Not Available,Software Engineering,2006
COMPUTER AIDED GEOMETRIC DESIGN,COMPUT AIDED GEOM D,0167-8396,1.208,Not Available,Software Engineering,2006
IMAGE AND VISION COMPUTING,IMAGE VISION COMPUT,0262-8856,1.171,Not Available,Software Engineering,2006
RANDOM STRUCTURES & ALGORITHMS,RANDOM STRUCT ALGOR,1042-9832,1.167,Not Available,Software Engineering,2006
COMPUTER GRAPHICS FORUM,COMPUT GRAPH FORUM,0167-7055,1.164,Not Available,Software Engineering,2006
MATHEMATICAL PROGRAMMING,MATH PROGRAM,0025-5610,1.117,Not Available,Software Engineering,2006
REQUIREMENTS ENGINEERING,REQUIR ENG,0947-3602,1.103,Not Available,Software Engineering,2006
ACM TRANSACTIONS ON PROGRAMMING LANGUAGES AND SYSTEMS,ACM T PROGR LANG SYS,0164-0925,1.102,Not Available,Software Engineering,2006
SOFTWARE TESTING VERIFICATION & RELIABILITY,SOFTW TEST VERIF REL,0960-0833,1.100,Not Available,Software Engineering,2006
