Full Journal Title,JCR Abbreviated Title,Issn,Journal Impact Factor,5-Year Impact Factor,Category,Year
DR DOBBS JOURNAL,DR DOBBS J,1044-789X,0.000,0.017,Software Engineering,2011
COMPUTER GRAPHICS WORLD,COMPUT GRAPH WORLD,0271-4159,0.015,0.006,Software Engineering,2011
ACM SIGPLAN NOTICES,ACM SIGPLAN NOTICES,0362-1340,0.090,0.126,Software Engineering,2011
PROGRAMMING AND COMPUTER SOFTWARE,PROGRAM COMPUT SOFT+,0361-7688,0.090,0.128,Software Engineering,2011
JOURNAL OF RESEARCH AND PRACTICE IN INFORMATION TECHNOLOGY,J RES PRACT INF TECH,1443-458X,0.105,0.260,Software Engineering,2011
INTERNATIONAL JOURNAL OF SOFTWARE ENGINEERING AND KNOWLEDGE ENGINEERING,INT J SOFTW ENG KNOW,0218-1940,0.129,0.253,Software Engineering,2011
Journal of Web Engineering,J WEB ENG,1540-9589,0.156,0.284,Software Engineering,2011
IEICE TRANSACTIONS ON INFORMATION AND SYSTEMS,IEICE T INF SYST,0916-8532,0.178,0.257,Software Engineering,2011
DESIGN AUTOMATION FOR EMBEDDED SYSTEMS,DES AUTOM EMBED SYST,0929-5585,0.200,0.351,Software Engineering,2011
International Journal of Data Warehousing and Mining,INT J DATA WAREHOUS,1548-3924,0.200,Not Available,Software Engineering,2011
Frontiers of Computer Science in China,FRONT COMPUT SCI CHI,1673-7350,0.266,Not Available,Software Engineering,2011
COMPUTER LANGUAGES SYSTEMS & STRUCTURES,COMPUT LANG SYST STR,1477-8424,0.273,0.280,Software Engineering,2011
VIRTUAL REALITY,VIRTUAL REAL-LONDON,1359-4338,0.289,Not Available,Software Engineering,2011
Journal of Zhejiang University-SCIENCE C-Computers & Electronics,J ZHEJIANG U-SCI C,1869-1951,0.308,0.308,Software Engineering,2011
IET Software,IET SOFTW,1751-8806,0.329,0.554,Software Engineering,2011
Advances In Computers,ADV COMPUT,0065-2458,0.342,0.238,Software Engineering,2011
FUNDAMENTA INFORMATICAE,FUND INFORM,0169-2968,0.365,0.393,Software Engineering,2011
International Journal of Web Services Research,INT J WEB SERV RES,1545-7362,0.371,0.688,Software Engineering,2011
COMPUTER ANIMATION AND VIRTUAL WORLDS,COMPUT ANIMAT VIRT W,1546-4261,0.394,0.530,Software Engineering,2011
JOURNAL OF UNIVERSAL COMPUTER SCIENCE,J UNIVERS COMPUT SCI,0948-695X,0.398,0.489,Software Engineering,2011
SOFTWARE QUALITY JOURNAL,SOFTWARE QUAL J,0963-9314,0.417,0.729,Software Engineering,2011
International Journal of Information Security,INT J INF SECUR,1615-5262,0.421,Not Available,Software Engineering,2011
IEEE MULTIMEDIA,IEEE MULTIMEDIA,1070-986X,0.438,0.994,Software Engineering,2011
JOURNAL OF SYSTEMS ARCHITECTURE,J SYST ARCHITECT,1383-7621,0.444,0.577,Software Engineering,2011
FORMAL ASPECTS OF COMPUTING,FORM ASP COMPUT,0934-5043,0.463,0.586,Software Engineering,2011
